pid,name,arrival,first_start,completion,execution_time,waiting,turnaround,response,stretch,scheduler,subqueue
21,cpuhp/1,0,33,41,9,33,41,33,4.555555555555555,FIFO,fifo_1
7,kworker/R-netns,0,1822,1822,1,1822,1822,1822,1822.0,CFS,cfs_1
54,ksoftirqd/6,0,30257,30259,11,30257,30259,30257,2750.818181818182,CFS,cfs_1
5,kworker/R-rcu_p,0,26573,26574,5,26573,26574,26573,5314.8,CFS,cfs_1
4,kworker/R-rcu_g,0,1523,1523,1,1523,1523,1523,1523.0,CFS,cfs_1
3,pool_workqueue_release,0,8676,8676,1,8676,8676,8676,8676.0,CFS,cfs_1
83,migration/11,0,42,293,252,42,293,42,1.1626984126984128,FIFO,fifo_1
93,cpuhp/13,0,252,253,2,252,253,252,126.5,FIFO,fifo_1
90,ksoftirqd/12,0,30630,30634,17,30630,30634,30630,1802.0,CFS,cfs_1
89,migration/12,0,253,501,249,253,501,253,2.0120481927710845,FIFO,fifo_1
88,idle_inject/12,0,254,254,1,254,254,254,254.0,FIFO,fifo_1
399,kworker/R-scsi_,0,11371,11371,1,11371,11371,11371,11371.0,CFS,cfs_1
2,kthreadd,0,30653,30663,39,30653,30663,30653,786.2307692307693,CFS,cfs_1
189,irq/50-pciehp,0,255,255,1,255,255,255,255.0,FIFO,fifo_1
95,migration/13,0,256,498,243,256,498,256,2.049382716049383,FIFO,fifo_1
69,cpuhp/9,0,256,260,5,256,260,256,52.0,FIFO,fifo_1
66,ksoftirqd/8,0,29906,29909,13,29906,29909,29906,2300.6923076923076,CFS,cfs_1
402,scsi_eh_22,0,261,267,7,261,267,261,38.142857142857146,FIFO,fifo_1
411,kworker/R-scsi_,0,11553,11553,1,11553,11553,11553,11553.0,CFS,cfs_1
401,kworker/R-scsi_,0,11546,11546,1,11546,11546,11546,11546.0,CFS,cfs_1
400,scsi_eh_21,0,268,268,1,268,268,268,268.0,FIFO,fifo_1
1001,avahi-daemon,0,3868,3900,127,3868,3900,3868,30.708661417322833,CFS,cfs_1
398,scsi_eh_20,0,269,269,1,269,269,269,269.0,FIFO,fifo_1
397,kworker/R-scsi_,0,11549,11549,1,11549,11549,11549,11549.0,CFS,cfs_1
396,scsi_eh_19,0,270,270,1,270,270,270,270.0,FIFO,fifo_1
410,scsi_eh_26,0,271,271,1,271,271,271,271.0,FIFO,fifo_1
412,scsi_eh_27,0,11370,11370,1,11370,11370,11370,11370.0,CFS,cfs_1
190,irq/51-pciehp,0,272,272,1,272,272,272,272.0,FIFO,fifo_1
421,kworker/R-scsi_,0,12153,12153,1,12153,12153,12153,12153.0,CFS,cfs_1
467,kworker/u270:2-events_power_efficient,0,27024,27030,28,27024,27030,27024,965.3571428571429,CFS,cfs_1
422,scsi_eh_32,0,12157,12158,7,12157,12158,12157,1736.857142857143,CFS,cfs_1
53,migration/6,0,273,514,242,273,514,273,2.12396694214876,FIFO,fifo_1
52,idle_inject/6,0,294,294,1,294,294,294,294.0,FIFO,fifo_1
51,cpuhp/6,0,295,295,1,295,295,295,295.0,FIFO,fifo_1
50,kworker/5:0H-kblockd,0,28807,28899,370,28807,28899,28807,78.1054054054054,CFS,cfs_1
70,idle_inject/9,0,296,296,1,296,296,296,296.0,FIFO,fifo_1
71,migration/9,0,297,543,247,297,543,297,2.1983805668016196,FIFO,fifo_1
72,ksoftirqd/9,0,30595,30602,31,30595,30602,30595,987.1612903225806,CFS,cfs_1
423,kworker/R-scsi_,0,12007,12007,1,12007,12007,12007,12007.0,CFS,cfs_1
13,rcu_tasks_kthread,0,499,499,1,499,499,499,499.0,FIFO,fifo_1
420,scsi_eh_31,0,12159,12159,2,12159,12159,12159,6079.5,CFS,cfs_1
413,kworker/R-scsi_,0,12159,12159,1,12159,12159,12159,12159.0,CFS,cfs_1
419,kworker/R-scsi_,0,11549,11549,1,11549,11549,11549,11549.0,CFS,cfs_1
418,scsi_eh_30,0,10107,10107,2,10107,10107,10107,5053.5,CFS,cfs_1
417,kworker/R-scsi_,0,10107,10107,1,10107,10107,10107,10107.0,CFS,cfs_1
416,scsi_eh_29,0,500,500,1,500,500,500,500.0,FIFO,fifo_1
415,kworker/R-scsi_,0,9284,9284,1,9284,9284,9284,9284.0,CFS,cfs_1
414,scsi_eh_28,0,11552,11552,1,11552,11552,11552,11552.0,CFS,cfs_1
152,kworker/R-edac-,0,1510,1510,1,1510,1510,1510,1510.0,CFS,cfs_1
112,kworker/u258:0-events_unbound,0,28945,28950,23,28945,28950,28945,1258.695652173913,CFS,cfs_1
119,kworker/u265:0-events_unbound,0,28748,28757,37,28748,28757,28748,777.2162162162163,CFS,cfs_1
118,kworker/u264:0-writeback,0,29475,29898,1693,29475,29898,29475,17.659775546367396,CFS,cfs_1
117,kworker/u263:0-flush-8:0,0,501,508,8,501,508,501,63.5,FIFO,fifo_1
116,kworker/u262:0-events_power_efficient,0,30731,30770,156,30731,30770,30731,197.24358974358975,CFS,cfs_1
159,ecryptfs-kthread,0,502,502,1,502,502,502,502.0,FIFO,fifo_1
158,kswapd0,0,28557,28606,197,28557,28606,28557,145.20812182741116,CFS,cfs_1
154,watchdogd,0,503,503,1,503,503,503,503.0,FIFO,fifo_1
153,kworker/R-devfr,0,1510,1510,1,1510,1510,1510,1510.0,CFS,cfs_1
148,kworker/R-tpm_d,0,1461,1461,1,1461,1461,1461,1461.0,CFS,cfs_1
151,kworker/R-md_bi,0,1495,1495,1,1495,1495,1495,1495.0,CFS,cfs_1
170,irq/32-pciehp,0,504,504,1,504,504,504,504.0,FIFO,fifo_1
171,irq/33-pciehp,0,505,505,1,505,505,505,505.0,FIFO,fifo_1
172,irq/34-pciehp,0,506,506,1,506,506,506,506.0,FIFO,fifo_1
181,irq/43-pciehp,0,507,507,1,507,507,507,507.0,FIFO,fifo_1
187,kworker/u260:1-flush-8:0,0,28615,28639,96,28615,28639,28615,298.3229166666667,CFS,cfs_1
186,irq/48-pciehp,0,508,508,1,508,508,508,508.0,FIFO,fifo_1
185,irq/47-pciehp,0,509,509,1,509,509,509,509.0,FIFO,fifo_1
173,irq/35-pciehp,0,509,509,1,509,509,509,509.0,FIFO,fifo_1
100,idle_inject/14,0,510,510,1,510,510,510,510.0,FIFO,fifo_1
124,kworker/u270:0-writeback,0,30319,30332,51,30319,30332,30319,594.7450980392157,CFS,cfs_1
126,kworker/u272:0-events_unbound,0,12008,12009,5,12008,12009,12008,2401.8,CFS,cfs_1
147,kworker/7:1-events,0,30711,30731,79,30711,30731,30711,389.0,CFS,cfs_1
136,kcompactd0,0,29935,30178,975,29935,30178,29935,30.95179487179487,CFS,cfs_1
144,irq/9-acpi,0,510,510,1,510,510,510,510.0,FIFO,fifo_1
143,kworker/R-blkcg,0,1489,1489,1,1489,1489,1489,1489.0,CFS,cfs_1
180,irq/42-pciehp,0,511,511,1,511,511,511,511.0,FIFO,fifo_1
184,irq/46-pciehp,0,511,511,1,511,511,511,511.0,FIFO,fifo_1
179,irq/41-pciehp,0,512,512,1,512,512,512,512.0,FIFO,fifo_1
178,irq/40-pciehp,0,512,512,1,512,512,512,512.0,FIFO,fifo_1
177,irq/39-pciehp,0,513,513,1,513,513,513,513.0,FIFO,fifo_1
176,irq/38-pciehp,0,513,513,1,513,513,513,513.0,FIFO,fifo_1
175,irq/37-pciehp,0,514,514,1,514,514,514,514.0,FIFO,fifo_1
174,irq/36-pciehp,0,514,514,1,514,514,514,514.0,FIFO,fifo_1
150,kworker/R-md,0,1509,1509,1,1509,1509,1509,1509.0,CFS,cfs_1
149,kworker/R-ata_s,0,1502,1502,1,1502,1502,1502,1502.0,CFS,cfs_1
36,ksoftirqd/3,0,29178,29181,12,29178,29181,29178,2431.75,CFS,cfs_1
1003,dbus-daemon,0,2200,2304,418,2200,2304,2200,5.511961722488039,CFS,cfs_1
20,cpuhp/0,0,16536,16536,2,16536,16536,16536,8268.0,CFS,cfs_1
22,idle_inject/1,0,515,515,1,515,515,515,515.0,FIFO,fifo_1
45,cpuhp/5,0,515,516,2,515,516,515,258.0,FIFO,fifo_1
34,idle_inject/3,0,515,515,1,515,515,515,515.0,FIFO,fifo_1
42,ksoftirqd/4,0,30557,30561,19,30557,30561,30557,1608.4736842105262,CFS,cfs_1
2197,gsd-rfkill,0,1872,1884,50,1872,1884,1872,37.68,CFS,cfs_1
40,idle_inject/4,0,516,516,1,516,516,516,516.0,FIFO,fifo_1
39,cpuhp/4,0,516,517,2,516,517,516,258.5,FIFO,fifo_1
160,kworker/R-kthro,0,5628,5630,9,5628,5630,5628,625.5555555555555,CFS,cfs_1
35,migration/3,0,517,770,254,517,770,517,3.031496062992126,FIFO,fifo_1
33,cpuhp/3,0,517,517,1,517,517,517,517.0,FIFO,fifo_1
23,migration/1,0,518,757,240,518,757,518,3.154166666666667,FIFO,fifo_1
32,kworker/2:0H-kblockd,0,28639,28708,277,28639,28708,28639,103.63898916967509,CFS,cfs_1
30,ksoftirqd/2,0,30699,30703,17,30699,30703,30699,1806.0588235294117,CFS,cfs_1
29,migration/2,0,518,766,249,518,766,518,3.076305220883534,FIFO,fifo_1
47,migration/5,0,544,791,248,544,791,544,3.189516129032258,FIFO,fifo_1
46,idle_inject/5,0,758,758,1,758,758,758,758.0,FIFO,fifo_1
99,cpuhp/14,0,12160,12160,1,12160,12160,12160,12160.0,CFS,cfs_1
183,irq/45-pciehp,0,759,759,1,759,759,759,759.0,FIFO,fifo_1
182,irq/44-pciehp,0,760,760,1,760,760,760,760.0,FIFO,fifo_1
28,idle_inject/2,0,761,761,1,761,761,761,761.0,FIFO,fifo_1
27,cpuhp/2,0,12160,12160,1,12160,12160,12160,12160.0,CFS,cfs_1
24,ksoftirqd/1,0,28988,28997,40,28988,28997,28988,724.925,CFS,cfs_1
94,idle_inject/13,0,762,762,1,762,762,762,762.0,FIFO,fifo_1
96,ksoftirqd/13,0,30332,30335,12,30332,30335,30332,2527.9166666666665,CFS,cfs_1
188,irq/49-pciehp,0,763,763,1,763,763,763,763.0,FIFO,fifo_1
463,kworker/u268:1-events_unbound,0,27252,27288,147,27252,27288,27252,185.6326530612245,CFS,cfs_1
169,irq/31-pciehp,0,764,770,7,764,770,764,110.0,FIFO,fifo_1
168,irq/30-pciehp,0,767,767,1,767,767,767,767.0,FIFO,fifo_1
167,irq/29-pciehp,0,768,768,1,768,768,768,768.0,FIFO,fifo_1
166,irq/28-pciehp,0,769,769,1,769,769,769,769.0,FIFO,fifo_1
165,irq/27-pciehp,0,770,770,1,770,770,770,770.0,FIFO,fifo_1
164,irq/26-pciehp,0,771,771,1,771,771,771,771.0,FIFO,fifo_1
162,irq/25-pciehp,0,771,771,1,771,771,771,771.0,FIFO,fifo_1
161,irq/24-pciehp,0,771,771,1,771,771,771,771.0,FIFO,fifo_1
366,kworker/R-scsi_,0,11370,11370,1,11370,11370,11370,11370.0,CFS,cfs_1
379,scsi_eh_11,0,12153,12155,9,12153,12155,12153,1350.5555555555557,CFS,cfs_1
378,kworker/R-scsi_,0,12007,12007,1,12007,12007,12007,12007.0,CFS,cfs_1
377,scsi_eh_10,0,11372,11374,9,11372,11374,11372,1263.7777777777778,CFS,cfs_1
358,kworker/R-mpt_p,0,11371,11371,1,11371,11371,11371,11371.0,CFS,cfs_1
227,kworker/R-kstrp,0,3208,3208,1,3208,3208,3208,3208.0,CFS,cfs_1
347,kworker/u256:1-ext4-rsv-conversion,0,30183,30256,296,30183,30256,30183,102.21621621621621,CFS,cfs_1
369,scsi_eh_6,0,11547,11549,9,11547,11549,11547,1283.2222222222222,CFS,cfs_1
368,kworker/R-scsi_,0,11553,11553,1,11553,11553,11553,11553.0,CFS,cfs_1
364,kworker/R-scsi_,0,12007,12007,1,12007,12007,12007,12007.0,CFS,cfs_1
380,kworker/R-scsi_,0,11371,11371,1,11371,11371,11371,11371.0,CFS,cfs_1
365,scsi_eh_4,0,16537,16538,3,16537,16538,16537,5512.666666666667,CFS,cfs_1
374,kworker/R-scsi_,0,9095,9095,1,9095,9095,9095,9095.0,CFS,cfs_1
363,scsi_eh_3,0,16548,16550,9,16548,16550,16548,1838.888888888889,CFS,cfs_1
362,kworker/R-scsi_,0,10106,10106,1,10106,10106,10106,10106.0,CFS,cfs_1
361,scsi_eh_2,0,772,772,1,772,772,772,772.0,FIFO,fifo_1
360,kworker/u267:1-events_unbound,0,28998,29006,36,28998,29006,28998,805.7222222222222,CFS,cfs_1
359,kworker/R-mpt/0,0,11553,11553,1,11553,11553,11553,11553.0,CFS,cfs_1
391,kworker/R-scsi_,0,12159,12159,1,12159,12159,12159,12159.0,CFS,cfs_1
389,kworker/R-scsi_,0,12004,12004,1,12004,12004,12004,12004.0,CFS,cfs_1
218,kworker/2:2-events,0,27222,27222,1,27222,27222,27222,27222.0,CFS,cfs_1
196,kworker/u258:1-events_unbound,0,27172,27192,79,27172,27192,27172,344.2025316455696,CFS,cfs_1
194,irq/55-pciehp,0,772,772,1,772,772,772,772.0,FIFO,fifo_1
193,irq/54-pciehp,0,772,772,1,772,772,772,772.0,FIFO,fifo_1
192,irq/53-pciehp,0,773,773,1,773,773,773,773.0,FIFO,fifo_1
191,irq/52-pciehp,0,773,775,3,773,775,773,258.3333333333333,FIFO,fifo_1
393,kworker/R-scsi_,0,11556,11556,1,11556,11556,11556,11556.0,CFS,cfs_1
216,kworker/R-ipv6_,0,1906,1906,1,1906,1906,1906,1906.0,CFS,cfs_1
375,scsi_eh_9,0,12004,12005,5,12004,12005,12004,2401.0,CFS,cfs_1
388,scsi_eh_15,0,12155,12157,6,12155,12157,12155,2026.1666666666667,CFS,cfs_1
387,kworker/R-scsi_,0,10106,10106,1,10106,10106,10106,10106.0,CFS,cfs_1
386,scsi_eh_14,0,8678,8680,9,8678,8680,8678,964.4444444444445,CFS,cfs_1
385,kworker/R-scsi_,0,10106,10106,1,10106,10106,10106,10106.0,CFS,cfs_1
384,scsi_eh_13,0,11549,11550,4,11549,11550,11549,2887.5,CFS,cfs_1
383,kworker/u271:2-flush-8:0,0,26549,26573,95,26549,26573,26549,279.7157894736842,CFS,cfs_1
382,kworker/R-scsi_,0,11546,11546,1,11546,11546,11546,11546.0,CFS,cfs_1
381,scsi_eh_12,0,11553,11555,9,11553,11555,11553,1283.888888888889,CFS,cfs_1
2233,gsd-sound,0,1887,1906,78,1887,1906,1887,24.435897435897434,CFS,cfs_1
2460,xdg-desktop-portal-gnome,0,3723,3808,341,3723,3808,3723,11.167155425219942,CFS,cfs_1
2446,xdg-desktop-portal,0,3808,3868,240,3808,3868,3808,16.116666666666667,CFS,cfs_1
2443,tracker-miner-fs-3,0,194584,199845,5262,194584,199845,194584,37.978905359179016,IDLE,idle
2413,Xwayland,0,12009,12152,575,12009,12152,12009,21.133913043478262,CFS,cfs_1
2412,ibus-engine-simple,0,6938,6970,130,6938,6970,6938,53.61538461538461,CFS,cfs_1
1,systemd,0,8265,8676,1645,8265,8676,8265,5.274164133738602,CFS,cfs_1
3864,kworker/u277:3,0,26594,26594,1,26594,26594,26594,26594.0,CFS,cfs_1
2569,kworker/u279:4-ttm,0,27251,27251,2,27251,27251,27251,13625.5,CFS,cfs_1
2297,gsd-printer,0,4863,4879,65,4863,4879,4863,75.06153846153846,CFS,cfs_1
2477,gjs,0,6417,6428,45,6417,6428,6417,142.84444444444443,CFS,cfs_1
2155,gsd-keyboard,0,1906,1975,276,1906,1975,1906,7.155797101449275,CFS,cfs_1
2159,gsd-media-keys,0,2304,2383,317,2304,2383,2304,7.517350157728707,CFS,cfs_1
2166,gsd-power,0,4029,4132,414,4029,4132,4029,9.980676328502415,CFS,cfs_1
2177,evolution-alarm-notify,0,17367,17517,602,17367,17517,17367,29.09800664451827,CFS,cfs_1
2181,ibus-dconf,0,5615,5628,51,5615,5628,5615,110.3529411764706,CFS,cfs_1
2183,gsd-print-notifications,0,1835,1859,98,1835,1859,1835,18.96938775510204,CFS,cfs_1
2246,gsd-wacom,0,1524,1616,318,1524,1616,1524,5.081761006289308,CFS,cfs_1
2187,ibus-extension-gtk3,0,6992,7250,1033,6992,7250,6992,7.018393030009681,CFS,cfs_1
2221,gsd-disk-utility-notify,0,6970,6992,89,6970,6992,6970,78.56179775280899,CFS,cfs_1
376,kworker/R-scsi_,0,10106,10106,1,10106,10106,10106,10106.0,CFS,cfs_1
348,kworker/13:2-mm_percpu_wq,0,30335,30356,85,30335,30356,30335,357.1294117647059,CFS,cfs_1
390,scsi_eh_16,0,11550,11552,8,11550,11552,11550,1444.0,CFS,cfs_1
367,scsi_eh_5,0,773,773,1,773,773,773,773.0,FIFO,fifo_1
373,scsi_eh_8,0,774,774,1,774,774,774,774.0,FIFO,fifo_1
372,kworker/R-scsi_,0,11556,11556,1,11556,11556,11556,11556.0,CFS,cfs_1
371,scsi_eh_7,0,12005,12006,5,12005,12006,12005,2401.2,CFS,cfs_1
370,kworker/R-scsi_,0,10105,10105,1,10105,10105,10105,10105.0,CFS,cfs_1
198,kworker/R-acpi_,0,1493,1493,1,1493,1493,1493,1493.0,CFS,cfs_1
2219,gsd-sharing,0,1461,1489,114,1461,1489,1461,13.06140350877193,CFS,cfs_1
2208,gsd-screensaver-proxy,0,1860,1872,49,1860,1872,1860,38.204081632653065,CFS,cfs_1
2203,ibus-portal,0,8750,8781,125,8750,8781,8750,70.248,CFS,cfs_1
2538,kworker/u283:5-ttm,0,28444,28445,8,28444,28445,28444,3555.625,CFS,cfs_1
2533,kworker/u284:1-ttm,0,27199,27199,2,27199,27199,27199,13599.5,CFS,cfs_1
2530,kworker/u283:3-ttm,0,28446,28446,1,28446,28446,28446,28446.0,CFS,cfs_1
2484,kworker/u269:3-flush-8:0,0,28446,28542,387,28446,28542,28446,73.75193798449612,CFS,cfs_1
2394,snapd-desktop-integration,0,5581,5615,136,5581,5615,5581,41.286764705882355,CFS,cfs_1
997,accounts-daemon,0,6360,6390,121,6360,6390,6360,52.8099173553719,CFS,cfs_1
597,kworker/14:2H-kblockd,0,28758,28803,184,28758,28803,28758,156.53804347826087,CFS,cfs_1
594,kworker/u272:2-flush-8:0,0,26612,26694,329,26612,26694,26612,81.13677811550151,CFS,cfs_1
584,kworker/7:3-events,0,26601,26611,42,26601,26611,26601,633.5952380952381,CFS,cfs_1
583,kworker/9:2-mm_percpu_wq,0,30602,30619,66,30602,30619,30602,463.92424242424244,CFS,cfs_1
755,kworker/11:2-events,0,44009,44062,215,44009,44062,44009,204.93953488372094,CFS,cfs_1
773,kworker/u259:3-events_power_efficient,0,27035,27042,30,27035,27042,27035,901.4,CFS,cfs_1
791,kworker/u263:4-events_unbound,0,30178,30182,17,30178,30182,30178,1775.4117647058824,CFS,cfs_1
947,VGAuthService,0,5681,5695,57,5681,5695,5681,99.91228070175438,CFS,cfs_1
998,acpid,0,3464,3485,44,3464,3485,3464,79.20454545454545,CFS,cfs_1
404,scsi_eh_23,0,774,774,1,774,774,774,774.0,FIFO,fifo_1
953,kworker/2:2H-kblockd,0,26583,26584,5,26583,26584,26583,5316.8,CFS,cfs_1
952,kworker/4:3-events,0,30562,30582,83,30562,30582,30562,368.4578313253012,CFS,cfs_1
951,kworker/3:2H-kblockd,0,26597,26597,2,26597,26597,26597,13298.5,CFS,cfs_1
949,vmtoolsd,0,10108,11370,5050,10108,11370,10108,2.2514851485148513,CFS,cfs_1
942,systemd-timesyncd,0,2723,2752,120,2723,2752,2723,22.933333333333334,CFS,cfs_1
793,kworker/u263:5-flush-8:0,0,29009,29124,463,29009,29124,29009,62.90280777537797,CFS,cfs_1
229,kworker/u273:0,0,2722,2722,2,2722,2722,2722,1361.0,CFS,cfs_1
392,scsi_eh_17,0,775,775,1,775,775,775,775.0,FIFO,fifo_1
577,vmware-vmblock-fuse,0,1490,1494,15,1490,1494,1490,99.6,CFS,cfs_1
456,kworker/u262:2-events_power_efficient,0,775,775,1,775,775,775,775.0,FIFO,fifo_1
452,kworker/u266:29-events_power_efficient,0,27242,27247,22,27242,27247,27242,1238.5,CFS,cfs_1
941,systemd-resolved,0,2058,2110,209,2058,2110,2058,10.095693779904305,CFS,cfs_1
940,kworker/11:3-rcu_gp,0,16544,16547,16,16544,16547,16544,1034.1875,CFS,cfs_1
936,systemd-oomd,0,5875,6105,922,5875,6105,5875,6.6214750542299345,CFS,cfs_1
918,kworker/15:2H,0,26594,26594,1,26594,26594,26594,26594.0,CFS,cfs_1
879,kworker/1:2H-kblockd,0,28804,28807,13,28804,28807,28804,2215.923076923077,CFS,cfs_1
828,kworker/R-crypt,0,16537,16537,1,16537,16537,16537,16537.0,CFS,cfs_1
503,jbd2/sda3-8,0,30367,30557,760,30367,30557,30367,40.20657894736842,CFS,cfs_1
543,systemd-journald,0,5138,5430,1172,5138,5430,5138,4.6331058020477816,CFS,cfs_1
504,kworker/R-ext4-,0,16550,16550,1,16550,16550,16550,16550.0,CFS,cfs_1
403,kworker/R-scsi_,0,10107,10107,1,10107,10107,10107,10107.0,CFS,cfs_1
409,kworker/R-scsi_,0,12153,12153,1,12153,12153,12153,12153.0,CFS,cfs_1
408,scsi_eh_25,0,776,776,1,776,776,776,776.0,FIFO,fifo_1
407,kworker/R-scsi_,0,11371,11371,1,11371,11371,11371,11371.0,CFS,cfs_1
406,scsi_eh_24,0,776,776,1,776,776,776,776.0,FIFO,fifo_1
405,kworker/R-scsi_,0,12004,12004,1,12004,12004,12004,12004.0,CFS,cfs_1
234,kworker/u278:0-ttm,0,16537,16537,1,16537,16537,16537,16537.0,CFS,cfs_1
312,kworker/10:1H-kblockd,0,28903,28940,149,28903,28940,28903,194.2281879194631,CFS,cfs_1
279,kworker/4:1H,0,27034,27035,3,27034,27035,27034,9011.666666666666,CFS,cfs_1
259,kworker/R-charg,0,1885,1886,7,1885,1886,1885,269.42857142857144,CFS,cfs_1
245,kworker/u289:0-ttm,0,28606,28607,5,28606,28607,28606,5721.4,CFS,cfs_1
243,kworker/u287:0-ttm,0,16540,16541,4,16540,16541,16540,4135.25,CFS,cfs_1
222,kworker/u260:2-events_power_efficient,0,27200,27222,91,27200,27222,27200,299.14285714285717,CFS,cfs_1
242,kworker/u286:0-ttm,0,27242,27242,1,27242,27242,27242,27242.0,CFS,cfs_1
240,kworker/u284:0-ttm,0,28608,28610,10,28608,28610,28608,2861.0,CFS,cfs_1
237,kworker/u281:0-ttm,0,27250,27250,1,27250,27250,27250,27250.0,CFS,cfs_1
315,kworker/11:1H-kblockd,0,27083,27083,4,27083,27083,27083,6770.75,CFS,cfs_1
232,kworker/u276:0-ttm,0,16541,16541,1,16541,16541,16541,16541.0,CFS,cfs_1
204,scsi_eh_0,0,6357,6360,11,6357,6360,6357,578.1818181818181,CFS,cfs_1
214,kworker/R-mld,0,1523,1523,1,1523,1523,1523,1523.0,CFS,cfs_1
212,kworker/u259:1-events_unbound,0,30663,30699,144,30663,30699,30663,213.1875,CFS,cfs_1
211,kworker/u271:1-flush-8:0,0,27193,27195,10,27193,27195,27193,2719.5,CFS,cfs_1
207,kworker/R-scsi_,0,6403,6403,1,6403,6403,6403,6403.0,CFS,cfs_1
206,scsi_eh_1,0,776,789,14,776,789,776,56.357142857142854,FIFO,fifo_1
205,kworker/R-scsi_,0,8676,8676,1,8676,8676,8676,8676.0,CFS,cfs_1
613,kworker/R-ttm,0,16550,16550,2,16550,16550,16550,8275.0,CFS,cfs_1
394,scsi_eh_18,0,777,777,1,777,777,777,777.0,FIFO,fifo_1
395,kworker/R-scsi_,0,12007,12007,1,12007,12007,12007,12007.0,CFS,cfs_1
724,kworker/8:2-mm_percpu_wq,0,29910,29934,100,29910,29934,29910,299.34,CFS,cfs_1
717,irq/59-vmw_vmci,0,777,787,11,777,787,777,71.54545454545455,FIFO,fifo_1
716,irq/58-vmw_vmci,0,778,778,1,778,778,778,778.0,FIFO,fifo_1
714,irq/57-vmw_vmci,0,779,806,28,779,806,779,28.785714285714285,FIFO,fifo_1
673,kworker/u265:2-events_power_efficient,0,27289,28438,4596,27289,28438,27289,6.187554395126197,CFS,cfs_1
668,kworker/u270:3-writeback,0,28554,28557,14,28554,28557,28554,2039.7857142857142,CFS,cfs_1
41,migration/4,0,788,1029,242,788,1029,788,4.25206611570248,FIFO,fifo_1
612,irq/16-vmwgfx,0,790,953,164,790,953,790,5.810975609756097,FIFO,fifo_1
611,systemd-udevd,0,9096,9249,615,9096,9249,9096,15.039024390243902,CFS,cfs_1
609,kworker/0:2H-kblockd,0,28709,28748,159,28709,28748,28709,180.80503144654088,CFS,cfs_1
603,kworker/u261:2-writeback,0,30309,30312,13,30309,30312,30309,2331.6923076923076,CFS,cfs_1
220,kworker/13:1-mm_percpu_wq,0,26585,26594,38,26585,26594,26585,699.8421052631579,CFS,cfs_1
346,kworker/u272:1-events_unbound,0,30776,30786,41,30776,30786,30776,750.8780487804878,CFS,cfs_1
244,kworker/u288:0-ttm,0,27172,27172,3,27172,27172,27172,9057.333333333334,CFS,cfs_1
317,kworker/12:1H-kblockd,0,27031,27034,15,27031,27034,27031,1802.2666666666667,CFS,cfs_1
2054,gvfs-mtp-volume-monitor,0,4000,4028,116,4000,4028,4000,34.724137931034484,CFS,cfs_1
2127,sh,0,792,792,1,792,792,792,792.0,FIFO,fifo_1
2113,snapd-desktop-integration,0,4934,5050,466,4934,5050,4934,10.836909871244636,CFS,cfs_1
2112,gjs,0,7315,7341,105,7315,7341,7315,69.91428571428571,CFS,cfs_1
