pid,name,arrival,first_start,completion,execution_time,waiting,turnaround,response,stretch,scheduler,subqueue
793,kworker/u263:5-flush-8:0,0,28839,28954,463,28839,28954,28839,62.53563714902808,CFS,cfs_1
229,kworker/u273:0,0,2275,2276,2,2275,2276,2275,1138.0,CFS,cfs_1
392,scsi_eh_17,0,9669,9669,1,9669,9669,9669,9669.0,CFS,cfs_1
577,vmware-vmblock-fuse,0,1040,1045,15,1040,1045,1040,69.66666666666667,CFS,cfs_1
456,kworker/u262:2-events_power_efficient,0,27078,27078,1,27078,27078,27078,27078.0,CFS,cfs_1
452,kworker/u266:29-events_power_efficient,0,27068,27073,22,27068,27073,27068,1230.590909090909,CFS,cfs_1
941,systemd-resolved,0,1611,1663,209,1611,1663,1611,7.956937799043062,CFS,cfs_1
940,kworker/11:3-rcu_gp,0,16121,16125,16,16121,16125,16121,1007.8125,CFS,cfs_1
936,systemd-oomd,0,5437,5667,922,5437,5667,5437,6.146420824295011,CFS,cfs_1
918,kworker/15:2H,0,26418,26418,1,26418,26418,26418,26418.0,CFS,cfs_1
879,kworker/1:2H-kblockd,0,28631,28634,13,28631,28634,28631,2202.6153846153848,CFS,cfs_1
828,kworker/R-crypt,0,16109,16109,1,16109,16109,16109,16109.0,CFS,cfs_1
503,jbd2/sda3-8,0,30197,30386,760,30197,30386,30197,39.98157894736842,CFS,cfs_1
543,systemd-journald,0,4700,4993,1172,4700,4993,4700,4.260238907849829,CFS,cfs_1
504,kworker/R-ext4-,0,16128,16128,1,16128,16128,16128,16128.0,CFS,cfs_1
403,kworker/R-scsi_,0,9670,9670,1,9670,9670,9670,9670.0,CFS,cfs_1
409,kworker/R-scsi_,0,11719,11719,1,11719,11719,11719,11719.0,CFS,cfs_1
408,scsi_eh_25,0,11116,11116,1,11116,11116,11116,11116.0,CFS,cfs_1
407,kworker/R-scsi_,0,10934,10934,1,10934,10934,10934,10934.0,CFS,cfs_1
406,scsi_eh_24,0,11116,11116,1,11116,11116,11116,11116.0,CFS,cfs_1
405,kworker/R-scsi_,0,11568,11568,1,11568,11568,11568,11568.0,CFS,cfs_1
234,kworker/u278:0-ttm,0,16110,16110,1,16110,16110,16110,16110.0,CFS,cfs_1
312,kworker/10:1H-kblockd,0,28731,28768,149,28731,28768,28731,193.0738255033557,CFS,cfs_1
279,kworker/4:1H,0,26860,26860,3,26860,26860,26860,8953.333333333334,CFS,cfs_1
259,kworker/R-charg,0,1438,1440,7,1438,1440,1438,205.71428571428572,CFS,cfs_1
245,kworker/u289:0-ttm,0,28433,28434,5,28433,28434,28433,5686.8,CFS,cfs_1
243,kworker/u287:0-ttm,0,16115,16116,4,16115,16116,16115,4029.0,CFS,cfs_1
222,kworker/u260:2-events_power_efficient,0,27025,27048,91,27025,27048,27025,297.2307692307692,CFS,cfs_1
242,kworker/u286:0-ttm,0,27068,27068,1,27068,27068,27068,27068.0,CFS,cfs_1
240,kworker/u284:0-ttm,0,28434,28436,10,28434,28436,28434,2843.6,CFS,cfs_1
237,kworker/u281:0-ttm,0,27076,27076,1,27076,27076,27076,27076.0,CFS,cfs_1
315,kworker/11:1H-kblockd,0,26908,26909,4,26908,26909,26908,6727.25,CFS,cfs_1
232,kworker/u276:0-ttm,0,16116,16116,1,16116,16116,16116,16116.0,CFS,cfs_1
204,scsi_eh_0,0,5920,5922,11,5920,5922,5920,538.3636363636364,CFS,cfs_1
214,kworker/R-mld,0,1076,1076,1,1076,1076,1076,1076.0,CFS,cfs_1
212,kworker/u259:1-events_unbound,0,30493,30528,144,30493,30528,30493,212.0,CFS,cfs_1
211,kworker/u271:1-flush-8:0,0,27018,27021,10,27018,27021,27018,2702.1,CFS,cfs_1
207,kworker/R-scsi_,0,5965,5965,1,5965,5965,5965,5965.0,CFS,cfs_1
206,scsi_eh_1,0,4286,4289,14,4286,4289,4286,306.35714285714283,CFS,cfs_1
205,kworker/R-scsi_,0,8238,8238,1,8238,8238,8238,8238.0,CFS,cfs_1
613,kworker/R-ttm,0,16128,16128,2,16128,16128,16128,8064.0,CFS,cfs_1
394,scsi_eh_18,0,11571,11571,1,11571,11571,11571,11571.0,CFS,cfs_1
395,kworker/R-scsi_,0,11573,11573,1,11573,11573,11573,11573.0,CFS,cfs_1
724,kworker/8:2-mm_percpu_wq,0,29739,29764,100,29739,29764,29739,297.64,CFS,cfs_1
717,irq/59-vmw_vmci,0,760,770,11,760,770,760,70.0,FIFO,fifo_1
716,irq/58-vmw_vmci,0,760,760,1,760,760,760,760.0,FIFO,fifo_1
714,irq/57-vmw_vmci,0,761,788,28,761,788,761,28.142857142857142,FIFO,fifo_1
673,kworker/u265:2-events_power_efficient,0,27115,28264,4596,27115,28264,27115,6.149695387293298,CFS,cfs_1
668,kworker/u270:3-writeback,0,28380,28383,14,28380,28383,28380,2027.357142857143,CFS,cfs_1
41,migration/4,0,763,1004,242,763,1004,763,4.148760330578512,FIFO,fifo_1
612,irq/16-vmwgfx,0,771,934,164,771,934,771,5.695121951219512,FIFO,fifo_1
611,systemd-udevd,0,8658,8812,615,8658,8812,8658,14.328455284552845,CFS,cfs_1
609,kworker/0:2H-kblockd,0,28535,28575,159,28535,28575,28535,179.71698113207546,CFS,cfs_1
603,kworker/u261:2-writeback,0,30139,30142,13,30139,30142,30139,2318.6153846153848,CFS,cfs_1
220,kworker/13:1-mm_percpu_wq,0,26408,26418,38,26408,26418,26408,695.2105263157895,CFS,cfs_1
346,kworker/u272:1-events_unbound,0,30605,30615,41,30605,30615,30605,746.7073170731708,CFS,cfs_1
244,kworker/u288:0-ttm,0,26997,26998,3,26997,26998,26997,8999.333333333334,CFS,cfs_1
317,kworker/12:1H-kblockd,0,26856,26860,15,26856,26860,26856,1790.6666666666667,CFS,cfs_1
