pid,name,arrival,first_start,completion,execution_time,waiting,turnaround,response,stretch,scheduler,subqueue
1057,avahi-daemon,0,1043,1053,41,1043,1053,1043,25.682926829268293,CFS,cfs_1
1086,wpa_supplicant,0,840,848,9,840,848,840,94.22222222222223,CFS,cfs_1
496,kworker/14:2-events,0,22829,22831,10,22829,22831,22829,2283.1,CFS,cfs_1
483,kworker/R-ext4-,0,3414,3414,1,3414,3414,3414,3414.0,CFS,cfs_1
395,scsi_eh_21,0,4128,4128,2,4128,4128,4128,2064.0,CFS,cfs_1
2022,goa-daemon,0,2912,2982,282,2912,2982,2912,10.574468085106384,CFS,cfs_1
2028,gvfsd-metadata,0,973,984,12,973,984,973,82.0,CFS,cfs_1
6052,systemd-oomd,0,1568,1583,63,1568,1583,1568,25.126984126984127,CFS,cfs_1
5688,kworker/u271:0,0,22707,22707,1,22707,22707,22707,22707.0,CFS,cfs_1
5506,kworker/u265:1-events_unbound,0,9028,9030,8,9028,9030,9028,1128.75,CFS,cfs_1
413,scsi_eh_30,0,3410,3410,2,3410,3410,3410,1705.0,CFS,cfs_1
412,kworker/R-scsi_,0,3068,3068,1,3068,3068,3068,3068.0,CFS,cfs_1
411,scsi_eh_29,0,3116,3116,2,3116,3116,3116,1558.0,CFS,cfs_1
410,kworker/R-scsi_,0,6408,6408,1,6408,6408,6408,6408.0,CFS,cfs_1
409,scsi_eh_28,0,4009,4009,3,4009,4009,4009,1336.3333333333333,CFS,cfs_1
408,kworker/R-scsi_,0,3409,3409,1,3409,3409,3409,3409.0,CFS,cfs_1
407,scsi_eh_27,0,3475,3476,4,3475,3476,3475,869.0,CFS,cfs_1
1561,packagekitd,0,1187,1198,42,1187,1198,1187,28.523809523809526,CFS,cfs_1
405,scsi_eh_26,0,3409,3410,3,3409,3410,3409,1136.6666666666667,CFS,cfs_1
404,kworker/R-scsi_,0,4132,4132,1,4132,4132,4132,4132.0,CFS,cfs_1
403,scsi_eh_25,0,3834,3835,3,3834,3835,3834,1278.3333333333333,CFS,cfs_1
402,kworker/R-scsi_,0,6615,6615,1,6615,6615,6615,6615.0,CFS,cfs_1
401,scsi_eh_24,0,3868,3868,3,3868,3868,3868,1289.3333333333333,CFS,cfs_1
400,kworker/R-scsi_,0,3068,3068,1,3068,3068,3068,3068.0,CFS,cfs_1
399,scsi_eh_23,0,3867,3867,2,3867,3867,3867,1933.5,CFS,cfs_1
398,kworker/R-scsi_,0,3866,3866,1,3866,3866,3866,3866.0,CFS,cfs_1
1954,at-spi-bus-launcher,0,22943,22948,20,22943,22948,22943,1147.4,CFS,cfs_1
396,kworker/R-scsi_,0,3942,3942,1,3942,3942,3942,3942.0,CFS,cfs_1
461,kworker/u264:1-flush-8:0,0,9185,9195,40,9185,9195,9185,229.875,CFS,cfs_1
923,vmtoolsd,0,5015,5236,886,5015,5236,5015,5.909706546275395,CFS,cfs_1
482,jbd2/sda3-8,0,9139,9175,143,9139,9175,9139,64.16083916083916,CFS,cfs_1
488,kworker/u263:2-events_unbound,0,8982,8998,63,8982,8998,8982,142.82539682539684,CFS,cfs_1
824,kworker/R-crypt,0,7803,7803,1,7803,7803,7803,7803.0,CFS,cfs_1
781,kworker/u262:2-writeback,0,9009,9010,6,9009,9010,9009,1501.6666666666667,CFS,cfs_1
3058,unattended-upgr,0,9422,22496,52298,9422,22496,9422,0.43015029255420856,CFS,cfs_1
3030,apt.systemd.dai,0,1635,1637,9,1635,1637,1635,181.88888888888889,CFS,cfs_1
3026,apt.systemd.dai,0,1522,1523,6,1522,1523,1522,253.83333333333334,CFS,cfs_1
3017,kworker/u266:0-flush-8:0,0,8946,8946,1,8946,8946,8946,8946.0,CFS,cfs_1
3016,kworker/0:0-events,0,8943,8946,15,8943,8946,8943,596.4,CFS,cfs_1
3013,kworker/u267:0-events_unbound,0,9023,9025,10,9023,9025,9023,902.5,CFS,cfs_1
2989,kworker/u268:1-flush-8:0,0,22758,22759,6,22758,22759,22758,3793.1666666666665,CFS,cfs_1
3278,kworker/2:2-rcu_par_gp,0,22725,22725,1,22725,22725,22725,22725.0,CFS,cfs_1
2988,kworker/1:0-mm_percpu_wq,0,9249,9254,20,9249,9254,9249,462.7,CFS,cfs_1
8212,kworker/u275:0,0,9032,9032,1,9032,9032,9032,9032.0,CFS,cfs_1
8214,kworker/u274:2-ttm,0,9412,9412,1,9412,9412,9412,9412.0,CFS,cfs_1
15148,tracker-extract-3,0,26887,26908,22,26887,26908,26887,1223.090909090909,IDLE,idle
15144,python3,0,3692,3718,106,3692,3718,3692,35.075471698113205,CFS,cfs_1
15143,sudo,0,835,837,3,835,837,835,279.0,CFS,cfs_1
14862,kworker/u268:3-flush-8:0,0,22954,22954,1,22954,22954,22954,22954.0,CFS,cfs_1
3059,kworker/u269:0-writeback,0,8620,8620,1,8620,8620,8620,8620.0,CFS,cfs_1
773,kworker/8:2-mm_percpu_wq,0,9109,9119,39,9109,9119,9109,233.82051282051282,CFS,cfs_1
758,kworker/7:2-cgroup_destroy,0,9126,9127,3,9126,9127,9126,3042.3333333333335,CFS,cfs_1
721,irq/59-vmw_vmci,0,0,0,1,0,0,0,0.0,FIFO,fifo_1
720,irq/58-vmw_vmci,0,0,0,1,0,0,0,0.0,FIFO,fifo_1
719,irq/57-vmw_vmci,0,0,9,10,0,9,0,0.9,FIFO,fifo_1
687,kworker/12:2-mpt_poll_0,0,22992,23029,150,22992,23029,22992,153.52666666666667,CFS,cfs_1
647,kworker/u264:3-events_unbound,0,8501,8503,11,8501,8503,8501,773.0,CFS,cfs_1
6054,kworker/8:1-cgroup_destroy,0,9032,9032,1,9032,9032,9032,9032.0,CFS,cfs_1
1176,ModemManager,0,1058,1069,47,1058,1069,1058,22.74468085106383,CFS,cfs_1
1171,unattended-upgr,0,2897,2912,60,2897,2912,2897,48.53333333333333,CFS,cfs_1
1907,gnome-session-ctl,0,1224,1224,1,1224,1224,1224,1224.0,CFS,cfs_1
1850,fusermount3,0,829,834,6,829,834,829,139.0,CFS,cfs_1
1845,gnome-session-binary,0,1721,1723,11,1721,1723,1721,156.63636363636363,CFS,cfs_1
1840,xdg-permission-store,0,1103,1138,12,1103,1138,1103,94.83333333333333,CFS,cfs_1
583,kworker/u265:2-events_power_efficient,0,9107,9110,10,9107,9110,9107,911.0,CFS,cfs_1
779,kworker/u259:2-events_unbound,0,22720,22723,13,22720,22723,22720,1747.923076923077,CFS,cfs_1
10628,kworker/u287:2-ttm,0,9027,9028,5,9027,9028,9027,1805.6,CFS,cfs_1
10474,gjs,0,2544,2592,194,2544,2592,2544,13.360824742268042,CFS,cfs_1
8218,kworker/u278:1-ttm,0,8739,8739,2,8739,8739,8739,4369.5,CFS,cfs_1
8217,kworker/u288:1-ttm,0,22765,22765,1,22765,22765,22765,22765.0,CFS,cfs_1
8216,kworker/u283:2-ttm,0,8854,8854,1,8854,8854,8854,8854.0,CFS,cfs_1
8215,kworker/u274:3,0,8807,8807,1,8807,8807,8807,8807.0,CFS,cfs_1
8213,kworker/u276:0-ttm,0,22719,22720,4,22719,22720,22719,5680.0,CFS,cfs_1
12402,kworker/u277:3,0,8807,8807,1,8807,8807,8807,8807.0,CFS,cfs_1
2984,kworker/u257:3,0,8595,8595,2,8595,8595,8595,4297.5,CFS,cfs_1
2982,kworker/u266:5-events_unbound,0,8947,8949,8,8947,8949,8947,1118.625,CFS,cfs_1
2200,ibus-portal,0,2780,2783,16,2780,2783,2780,173.9375,CFS,cfs_1
2189,gsd-sharing,0,880,922,17,880,922,880,54.23529411764706,CFS,cfs_1
2183,gsd-screensaver-proxy,0,961,971,11,961,971,961,88.27272727272727,CFS,cfs_1
2180,ibus-extension-gtk3,0,1370,1466,368,1370,1466,1370,3.983695652173913,CFS,cfs_1
2178,gsd-rfkill,0,1078,1082,15,1078,1082,1078,72.13333333333334,CFS,cfs_1
10936,kworker/5:1H,0,9009,9009,1,9009,9009,9009,9009.0,CFS,cfs_1
3382,kworker/13:2-rcu_par_gp,0,22937,22937,1,22937,22937,22937,22937.0,CFS,cfs_1
3341,kworker/15:0-cgroup_destroy,0,9255,9255,1,9255,9255,9255,9255.0,CFS,cfs_1
3340,systemd-timesyncd,0,994,1001,28,994,1001,994,35.75,CFS,cfs_1
3310,kworker/u272:3,0,9254,9254,1,9254,9254,9254,9254.0,CFS,cfs_1
3309,kworker/u272:0,0,9254,9254,1,9254,9254,9254,9254.0,CFS,cfs_1
3282,systemd-journald,0,1229,1242,52,1229,1242,1229,23.884615384615383,CFS,cfs_1
3279,kworker/4:2-mm_percpu_wq,0,8850,8852,10,8850,8852,8850,885.2,CFS,cfs_1
2023,gvfs-udisks2-volume-monitor,0,1020,1032,49,1020,1032,1020,21.06122448979592,CFS,cfs_1
3277,systemd-resolved,0,2185,2192,31,2185,2192,2185,70.70967741935483,CFS,cfs_1
3272,kworker/1:1-rcu_gp,0,9064,9064,1,9064,9064,9064,9064.0,CFS,cfs_1
3243,kworker/u259:3,0,22707,22707,1,22707,22707,22707,22707.0,CFS,cfs_1
3242,kworker/u258:0,0,8917,8917,1,8917,8917,8917,8917.0,CFS,cfs_1
3241,kworker/u266:1,0,8514,8514,1,8514,8514,8514,8514.0,CFS,cfs_1
3113,kworker/u259:1-events_unbound,0,22759,22760,2,22759,22760,22759,11380.0,CFS,cfs_1
3071,kworker/u258:3-events_power_efficient,0,8925,8927,6,8925,8927,8925,1487.8333333333333,CFS,cfs_1
3909,kworker/3:0H,0,8620,8620,1,8620,8620,8620,8620.0,CFS,cfs_1
2075,gvfs-gphoto2-volume-monitor,0,849,859,11,849,859,849,78.0909090909091,CFS,cfs_1
2057,gvfs-mtp-volume-monitor,0,887,914,10,887,914,887,91.4,CFS,cfs_1
2051,goa-identity-service,0,1609,1616,28,1609,1616,1609,57.714285714285715,CFS,cfs_1
2039,evolution-calendar-factory,0,1724,1780,203,1724,1780,1724,8.768472906403941,CFS,cfs_1
2029,gvfs-goa-volume-monitor,0,1289,1291,10,1289,1291,1289,129.1,CFS,cfs_1
2221,vmtoolsd,0,23241,23419,713,23241,23419,23241,32.84572230014025,CFS,cfs_1
2983,kworker/u264:4-writeback,0,8917,8920,12,8917,8920,8917,743.3333333333334,CFS,cfs_1
2141,gsd-color,0,1829,1851,89,1829,1851,1829,20.797752808988765,CFS,cfs_1
2244,gsd-disk-utility-notify,0,1513,1519,24,1513,1519,1513,63.291666666666664,CFS,cfs_1
2702,update-notifier,0,22771,22823,210,22771,22823,22771,108.68095238095238,CFS,cfs_1
2679,kworker/1:2H,0,8470,8470,3,8470,8470,8470,2823.3333333333335,CFS,cfs_1
2628,ibus-x11,0,2126,2144,74,2126,2144,2126,28.972972972972972,CFS,cfs_1
2592,xdg-desktop-portal-gtk,0,2048,2067,80,2048,2067,2048,25.8375,CFS,cfs_1
2587,gsd-xsettings,0,2081,2106,103,2081,2106,2081,20.446601941747574,CFS,cfs_1
2567,kworker/u275:9-ttm,0,9063,9064,7,9063,9064,9063,1294.857142857143,CFS,cfs_1
2076,evolution-addressbook-factory,0,1683,1691,30,1683,1691,1683,56.36666666666667,CFS,cfs_1
14836,kworker/9:0-inet_frag_wq,0,8924,8924,1,8924,8924,8924,8924.0,CFS,cfs_1
14833,kworker/4:0,0,8796,8796,1,8796,8796,8796,8796.0,CFS,cfs_1
14832,sudo,0,3763,3774,43,3763,3774,3763,87.76744186046511,CFS,cfs_1
12788,bash,0,2169,2176,29,2169,2176,2169,75.03448275862068,CFS,cfs_1
12663,gnome-terminal-server,0,1310,1348,151,1310,1348,1310,8.927152317880795,CFS,cfs_1
12583,kworker/u284:2,0,8976,8976,1,8976,8976,8976,8976.0,CFS,cfs_1
12404,kworker/u289:1,0,22567,22567,1,22567,22567,22567,22567.0,CFS,cfs_1
2224,gsd-smartcard,0,1036,1043,26,1036,1043,1036,40.11538461538461,CFS,cfs_1
12191,kworker/7:0,0,9127,9127,1,9127,9127,9127,9127.0,CFS,cfs_1
12183,kworker/2:0-events,0,22760,22762,9,22760,22762,22760,2529.1111111111113,CFS,cfs_1
11928,kworker/u262:0-events_freezable_power_,0,9127,9129,7,9127,9129,9127,1304.142857142857,CFS,cfs_1
11846,kworker/u284:1-ttm,0,22725,22725,1,22725,22725,22725,22725.0,CFS,cfs_1
11705,kworker/u277:0-ttm,0,8807,8807,1,8807,8807,8807,8807.0,CFS,cfs_1
11311,kworker/12:1,0,22984,22984,1,22984,22984,22984,22984.0,CFS,cfs_1
11219,kworker/u278:2-ttm,0,8740,8740,1,8740,8740,8740,8740.0,CFS,cfs_1
14837,kworker/8:3,0,9032,9032,1,9032,9032,9032,9032.0,CFS,cfs_1
2318,snapd-desktop-integration,0,1787,1797,39,1787,1797,1787,46.07692307692308,CFS,cfs_1
2311,kworker/5:2H-kblockd,0,9006,9008,9,9006,9008,9006,1000.8888888888889,CFS,cfs_1
2289,gsd-printer,0,1551,1556,21,1551,1556,1551,74.0952380952381,CFS,cfs_1
2245,gsd-wacom,0,1266,1283,69,1266,1283,1266,18.594202898550726,CFS,cfs_1
2236,gsd-sound,0,1005,1011,26,1005,1011,1005,38.88461538461539,CFS,cfs_1
394,kworker/R-scsi_,0,6408,6408,1,6408,6408,6408,6408.0,CFS,cfs_1
2017,dconf-service,0,1261,1266,20,1261,1266,1261,63.3,CFS,cfs_1
2499,kworker/u282:1-ttm,0,8954,8955,3,8954,8955,8954,2985.0,CFS,cfs_1
103,kworker/14:0-mm_percpu_wq,0,22568,22573,22,22568,22573,22568,1026.0454545454545,CFS,cfs_1
102,ksoftirqd/14,0,22771,22771,1,22771,22771,22771,22771.0,CFS,cfs_1
101,migration/14,0,0,246,247,0,246,0,0.9959514170040485,FIFO,fifo_1
100,idle_inject/14,0,1,1,1,1,1,1,1.0,FIFO,fifo_1
99,cpuhp/14,0,7148,7148,3,7148,7148,7148,2382.6666666666665,CFS,cfs_1
98,kworker/13:0H-kblockd,0,7628,7652,99,7628,7652,7628,77.29292929292929,CFS,cfs_1
96,ksoftirqd/13,0,22968,22968,1,22968,22968,22968,22968.0,CFS,cfs_1
2394,snapd-desktop-integration,0,1652,1683,126,1652,1683,1652,13.357142857142858,CFS,cfs_1
2173,evolution-alarm-notify,0,23035,23065,122,23035,23065,23035,189.05737704918033,CFS,cfs_1
2172,gsd-print-notifications,0,1053,1058,19,1053,1058,1053,55.68421052631579,CFS,cfs_1
2158,gsd-power,0,2146,2169,93,2146,2169,2146,23.322580645161292,CFS,cfs_1
2152,gsd-media-keys,0,1466,1484,72,1466,1484,1466,20.61111111111111,CFS,cfs_1
2150,gsd-keyboard,0,860,943,56,860,943,860,16.839285714285715,CFS,cfs_1
2146,gsd-housekeeping,0,1302,1310,32,1302,1310,1302,40.9375,CFS,cfs_1
2144,gsd-datetime,0,1296,1302,22,1296,1302,1296,59.18181818181818,CFS,cfs_1
392,kworker/R-scsi_,0,6615,6615,1,6615,6615,6615,6615.0,CFS,cfs_1
2138,gsd-a11y-settings,0,1016,1020,19,1016,1020,1016,53.68421052631579,CFS,cfs_1
2137,ibus-daemon,0,1584,1606,92,1584,1606,1584,17.456521739130434,CFS,cfs_1
2130,sh,0,1223,1223,1,1223,1223,1223,1223.0,CFS,cfs_1
2111,at-spi2-registryd,0,23029,23031,10,23029,23031,23029,2303.1,CFS,cfs_1
2110,gjs,0,3458,3473,62,3458,3473,3458,56.016129032258064,CFS,cfs_1
2100,gvfsd-trash,0,1490,1496,25,1490,1496,1490,59.84,CFS,cfs_1
2081,gvfs-afc-volume-monitor,0,1150,1155,21,1150,1155,1150,55.0,CFS,cfs_1
2177,ibus-dconf,0,1797,1801,17,1797,1801,1797,105.94117647058823,CFS,cfs_1
77,migration/10,0,1,246,246,1,246,1,1.0,FIFO,fifo_1
76,idle_inject/10,0,2,2,1,2,2,2,2.0,FIFO,fifo_1
74,kworker/9:0H-events_highpri,0,1261,1261,1,1261,1261,1261,1261.0,CFS,cfs_1
104,kworker/14:0H-events_highpri,0,1283,1283,1,1283,1283,1283,1283.0,CFS,cfs_1
72,ksoftirqd/9,0,8947,8947,1,8947,8947,8947,8947.0,CFS,cfs_1
105,cpuhp/15,0,8020,8020,1,8020,8020,8020,8020.0,CFS,cfs_1
107,migration/15,0,3,250,248,3,250,3,1.0080645161290323,FIFO,fifo_1
87,cpuhp/12,0,7282,7283,2,7282,7283,7282,3641.5,CFS,cfs_1
148,kworker/5:1-mm_percpu_wq,0,9131,9135,17,9131,9135,9131,537.3529411764706,CFS,cfs_1
145,kworker/7:1-mm_percpu_wq,0,9208,9212,17,9208,9212,9208,541.8823529411765,CFS,cfs_1
144,irq/9-acpi,0,10,10,1,10,10,10,10.0,FIFO,fifo_1
143,kworker/R-blkcg,0,1074,1074,1,1074,1074,1074,1074.0,CFS,cfs_1
142,kworker/R-kbloc,0,8470,8471,3,8470,8471,8470,2823.6666666666665,CFS,cfs_1
141,kworker/R-kinte,0,1002,1002,1,1002,1002,1002,1002.0,CFS,cfs_1
140,khugepaged,0,1003,1003,1,1003,1003,1003,1003.0,CFS,cfs_1
78,ksoftirqd/10,0,9017,9017,1,9017,9017,9017,9017.0,CFS,cfs_1
2559,kworker/u277:2-ttm,0,8809,8809,2,8809,8809,8809,4404.5,CFS,cfs_1
2557,kworker/u275:6-ttm,0,9033,9033,1,9033,9033,9033,9033.0,CFS,cfs_1
2554,kworker/u277:1-ttm,0,8808,8809,5,8808,8809,8808,1761.8,CFS,cfs_1
2553,kworker/u285:2-ttm,0,8499,8499,1,8499,8499,8499,8499.0,CFS,cfs_1
2523,kworker/u286:14-ttm,0,8523,8524,4,8523,8524,8523,2131.0,CFS,cfs_1
2503,kworker/u286:2-ttm,0,22984,22984,2,22984,22984,22984,11492.0,CFS,cfs_1
2502,kworker/u280:4-ttm,0,8499,8500,5,8499,8500,8499,1700.0,CFS,cfs_1
149,kworker/R-tpm_d,0,839,839,1,839,839,839,839.0,CFS,cfs_1
2492,kworker/15:2H-kblockd,0,9273,9274,6,9273,9274,9273,1545.6666666666667,CFS,cfs_1
2471,gjs,0,2593,2617,96,2593,2617,2593,27.260416666666668,CFS,cfs_1
2442,xdg-desktop-portal-gnome,0,1159,1187,115,1159,1187,1159,10.321739130434782,CFS,cfs_1
2441,tracker-miner-fs-3,0,26887,27382,496,26887,27382,26887,55.20564516129032,IDLE,idle
2419,xdg-desktop-portal,0,1496,1513,60,1496,1513,1496,25.216666666666665,CFS,cfs_1
2403,Xwayland,0,3509,3566,228,3509,3566,3509,15.640350877192983,CFS,cfs_1
2401,ibus-engine-simple,0,1485,1490,19,1485,1490,1485,78.42105263157895,CFS,cfs_1
2560,kworker/u285:3-ttm,0,22948,22948,2,22948,22948,22948,11474.0,CFS,cfs_1
110,kworker/15:0H-kblockd,0,22583,22584,4,22583,22584,22583,5646.0,CFS,cfs_1
108,ksoftirqd/15,0,22584,22584,1,22584,22584,22584,22584.0,CFS,cfs_1
106,idle_inject/15,0,11,11,1,11,11,11,11.0,FIFO,fifo_1
150,kworker/R-ata_s,0,1003,1003,1,1003,1003,1003,1003.0,CFS,cfs_1
71,migration/9,0,12,257,246,12,257,12,1.0447154471544715,FIFO,fifo_1
69,cpuhp/9,0,7806,7807,2,7806,7807,7806,3903.5,CFS,cfs_1
32,kworker/2:0H-events_highpri,0,1851,1851,1,1851,1851,1851,1851.0,CFS,cfs_1
128,kworker/R-inet_,0,1003,1003,1,1003,1003,1003,1003.0,CFS,cfs_1
29,migration/2,0,247,490,244,247,490,247,2.0081967213114753,FIFO,fifo_1
28,idle_inject/2,0,247,247,1,247,247,247,247.0,FIFO,fifo_1
27,cpuhp/2,0,7438,7438,2,7438,7438,7438,3719.0,CFS,cfs_1
24,ksoftirqd/1,0,9212,9212,2,9212,9212,9212,4606.0,CFS,cfs_1
23,migration/1,0,248,491,244,248,491,248,2.012295081967213,FIFO,fifo_1
22,idle_inject/1,0,251,251,1,251,251,251,251.0,FIFO,fifo_1
21,cpuhp/1,0,7437,7437,1,7437,7437,7437,7437.0,CFS,cfs_1
111,kworker/u257:0-flush-8:0,0,8933,8942,37,8933,8942,8933,241.67567567567568,CFS,cfs_1
94,idle_inject/13,0,252,252,1,252,252,252,252.0,FIFO,fifo_1
93,cpuhp/13,0,7080,7081,3,7080,7081,7080,2360.3333333333335,CFS,cfs_1
92,kworker/12:0H-kblockd,0,22987,22987,4,22987,22987,22987,5746.75,CFS,cfs_1
91,kworker/12:0-rcu_par_gp,0,22985,22986,5,22985,22986,22985,4597.2,CFS,cfs_1
90,ksoftirqd/12,0,22986,22986,2,22986,22986,22986,11493.0,CFS,cfs_1
89,migration/12,0,253,498,246,253,498,253,2.024390243902439,FIFO,fifo_1
88,idle_inject/12,0,258,258,1,258,258,258,258.0,FIFO,fifo_1
30,ksoftirqd/2,0,22760,22760,1,22760,22760,22760,22760.0,CFS,cfs_1
86,kworker/11:0H-events_highpri,0,1213,1213,1,1213,1213,1213,1213.0,CFS,cfs_1
84,ksoftirqd/11,0,22952,22954,10,22952,22954,22952,2295.4,CFS,cfs_1
83,migration/11,0,259,504,246,259,504,259,2.048780487804878,FIFO,fifo_1
82,idle_inject/11,0,491,491,1,491,491,491,491.0,FIFO,fifo_1
81,cpuhp/11,0,7802,7803,2,7802,7803,7802,3901.5,CFS,cfs_1
80,kworker/10:0H-kblockd,0,6684,6684,2,6684,6684,6684,3342.0,CFS,cfs_1
79,kworker/10:0-cgroup_destroy,0,8036,8036,1,8036,8036,8036,8036.0,CFS,cfs_1
95,migration/13,0,492,738,247,492,738,492,2.9878542510121457,FIFO,fifo_1
393,scsi_eh_20,0,3083,3083,3,3083,3083,3083,1027.6666666666667,CFS,cfs_1
33,cpuhp/3,0,7149,7150,2,7149,7150,7149,3575.0,CFS,cfs_1
70,idle_inject/9,0,492,492,1,492,492,492,492.0,FIFO,fifo_1
34,idle_inject/3,0,493,493,1,493,493,493,493.0,FIFO,fifo_1
36,ksoftirqd/3,0,8959,8959,2,8959,8959,8959,4479.5,CFS,cfs_1
68,kworker/8:0H-events_highpri,0,1302,1302,1,1302,1302,1302,1302.0,CFS,cfs_1
67,kworker/8:0-rcu_par_gp,0,9030,9032,6,9030,9032,9030,1505.3333333333333,CFS,cfs_1
12,kworker/R-mm_pe,0,1073,1073,1,1073,1073,1073,1073.0,CFS,cfs_1
65,migration/8,0,494,741,248,494,741,494,2.9879032258064515,FIFO,fifo_1
64,idle_inject/8,0,499,499,1,499,499,499,499.0,FIFO,fifo_1
63,cpuhp/8,0,7437,7438,3,7437,7438,7437,2479.3333333333335,CFS,cfs_1
62,kworker/7:0H-events_highpri,0,1607,1607,1,1607,1607,1607,1607.0,CFS,cfs_1
60,ksoftirqd/7,0,9201,9201,1,9201,9201,9201,9201.0,CFS,cfs_1
59,migration/7,0,500,745,246,500,745,500,3.0284552845528454,FIFO,fifo_1
58,idle_inject/7,0,505,505,1,505,505,505,505.0,FIFO,fifo_1
2,kthreadd,0,9201,9208,26,9201,9208,9201,354.15384615384613,CFS,cfs_1
136,kcompactd0,0,9246,9249,14,9246,9249,9246,660.6428571428571,CFS,cfs_1
135,kworker/R-write,0,1002,1002,1,1002,1002,1002,1002.0,CFS,cfs_1
133,oom_reaper,0,1004,1004,1,1004,1004,1004,1004.0,CFS,cfs_1
132,khungtaskd,0,9026,9026,3,9026,9026,9026,3008.6666666666665,CFS,cfs_1
131,kworker/0:2-rcu_par_gp,0,8631,8633,9,8631,8633,8631,959.2222222222222,CFS,cfs_1
130,kauditd,0,8037,8037,3,8037,8037,8037,2679.0,CFS,cfs_1
129,kworker/u257:1-events_unbound,0,8927,8933,25,8927,8933,8927,357.32,CFS,cfs_1
66,ksoftirqd/8,0,9065,9067,9,9065,9067,9065,1007.4444444444445,CFS,cfs_1
127,kdevtmpfs,0,8269,8269,1,8269,8269,8269,8269.0,CFS,cfs_1
124,kworker/u270:0-events_unbound,0,9119,9126,27,9119,9126,9119,338.0,CFS,cfs_1
122,kworker/u268:0-flush-8:0,0,9068,9076,33,9068,9076,9068,275.030303030303,CFS,cfs_1
119,kworker/u265:0-events_power_efficient,0,8633,8635,6,8633,8635,8633,1439.1666666666667,CFS,cfs_1
117,kworker/u263:0-writeback,0,8503,8505,7,8503,8505,8503,1215.0,CFS,cfs_1
115,kworker/u261:0-events_power_efficient,0,8809,8844,138,8809,8844,8809,64.08695652173913,CFS,cfs_1
114,kworker/u260:0-events_unbound,0,8804,8807,11,8804,8807,8804,800.6363636363636,CFS,cfs_1
137,ksmd,0,838,838,1,838,838,838,838.0,CFS,cfs_1
35,migration/3,0,506,750,245,506,750,506,3.061224489795918,FIFO,fifo_1
151,kworker/R-md,0,1002,1002,1,1002,1002,1002,1002.0,CFS,cfs_1
75,cpuhp/10,0,7371,7372,3,7371,7372,7371,2457.3333333333335,CFS,cfs_1
390,kworker/R-scsi_,0,3408,3408,1,3408,3408,3408,3408.0,CFS,cfs_1
