pid,name,arrival,first_start,completion,execution_time,waiting,turnaround,response,stretch,scheduler,subqueue
8214,kworker/u274:2-ttm,0,9719,9719,1,9719,9719,9719,9719.0,CFS,cfs_1
15148,tracker-extract-3,0,26887,26908,22,26887,26908,26887,1223.090909090909,IDLE,idle
15144,python3,0,4076,4102,106,4076,4102,4076,38.698113207547166,CFS,cfs_1
15143,sudo,0,8,10,3,8,10,8,3.3333333333333335,FIFO,fifo_1
14862,kworker/u268:3-flush-8:0,0,8,8,1,8,8,8,8.0,FIFO,fifo_1
3059,kworker/u269:0-writeback,0,8,8,1,8,8,8,8.0,FIFO,fifo_1
773,kworker/8:2-mm_percpu_wq,0,9419,9429,39,9419,9429,9419,241.76923076923077,CFS,cfs_1
758,kworker/7:2-cgroup_destroy,0,9436,9436,3,9436,9436,9436,3145.3333333333335,CFS,cfs_1
721,irq/59-vmw_vmci,0,9,9,1,9,9,9,9.0,FIFO,fifo_1
720,irq/58-vmw_vmci,0,9,9,1,9,9,9,9.0,FIFO,fifo_1
719,irq/57-vmw_vmci,0,9,18,10,9,18,9,1.8,FIFO,fifo_1
687,kworker/12:2-mpt_poll_0,0,23290,23327,150,23290,23327,23290,155.51333333333332,CFS,cfs_1
647,kworker/u264:3-events_unbound,0,8814,8816,11,8814,8816,8814,801.4545454545455,CFS,cfs_1
6054,kworker/8:1-cgroup_destroy,0,10,10,1,10,10,10,10.0,FIFO,fifo_1
1176,ModemManager,0,1446,1459,47,1446,1459,1446,31.04255319148936,CFS,cfs_1
1171,unattended-upgr,0,3292,3307,60,3292,3307,3292,55.11666666666667,CFS,cfs_1
1907,gnome-session-ctl,0,10,10,1,10,10,10,10.0,FIFO,fifo_1
1850,fusermount3,0,11,16,6,11,16,11,2.6666666666666665,FIFO,fifo_1
1845,gnome-session-binary,0,2129,2131,11,2129,2131,2129,193.72727272727272,CFS,cfs_1
1840,xdg-permission-store,0,1488,1518,12,1488,1518,1488,126.5,CFS,cfs_1
583,kworker/u265:2-events_power_efficient,0,9417,9420,10,9417,9420,9417,942.0,CFS,cfs_1
779,kworker/u259:2-events_unbound,0,23025,23028,13,23025,23028,23025,1771.3846153846155,CFS,cfs_1
10628,kworker/u287:2-ttm,0,9338,9339,5,9338,9339,9338,1867.8,CFS,cfs_1
10474,gjs,0,2942,2991,194,2942,2991,2942,15.417525773195877,CFS,cfs_1
8218,kworker/u278:1-ttm,0,9051,9051,2,9051,9051,9051,4525.5,CFS,cfs_1
8217,kworker/u288:1-ttm,0,23070,23070,1,23070,23070,23070,23070.0,CFS,cfs_1
8216,kworker/u283:2-ttm,0,9165,9165,1,9165,9165,9165,9165.0,CFS,cfs_1
8215,kworker/u274:3,0,9118,9118,1,9118,9118,9118,9118.0,CFS,cfs_1
8213,kworker/u276:0-ttm,0,23024,23025,4,23024,23025,23024,5756.25,CFS,cfs_1
12402,kworker/u277:3,0,9119,9119,1,9119,9119,9119,9119.0,CFS,cfs_1
2984,kworker/u257:3,0,11,12,2,11,12,11,6.0,FIFO,fifo_1
2982,kworker/u266:5-events_unbound,0,9258,9260,8,9258,9260,9258,1157.5,CFS,cfs_1
2200,ibus-portal,0,3175,3179,16,3175,3179,3175,198.6875,CFS,cfs_1
2189,gsd-sharing,0,1330,1352,17,1330,1352,1330,79.52941176470588,CFS,cfs_1
2183,gsd-screensaver-proxy,0,1360,1362,11,1360,1362,1360,123.81818181818181,CFS,cfs_1
2180,ibus-extension-gtk3,0,1783,1887,368,1783,1887,1783,5.127717391304348,CFS,cfs_1
2178,gsd-rfkill,0,1465,1468,15,1465,1468,1465,97.86666666666666,CFS,cfs_1
10936,kworker/5:1H,0,9320,9320,1,9320,9320,9320,9320.0,CFS,cfs_1
3382,kworker/13:2-rcu_par_gp,0,11,11,1,11,11,11,11.0,FIFO,fifo_1
3341,kworker/15:0-cgroup_destroy,0,12,12,1,12,12,12,12.0,FIFO,fifo_1
3340,systemd-timesyncd,0,1370,1377,28,1370,1377,1370,49.17857142857143,CFS,cfs_1
3310,kworker/u272:3,0,13,13,1,13,13,13,13.0,FIFO,fifo_1
3309,kworker/u272:0,0,13,13,1,13,13,13,13.0,FIFO,fifo_1
3282,systemd-journald,0,1605,1625,52,1605,1625,1605,31.25,CFS,cfs_1
3279,kworker/4:2-mm_percpu_wq,0,9162,9164,10,9162,9164,9162,916.4,CFS,cfs_1
2023,gvfs-udisks2-volume-monitor,0,1401,1413,49,1401,1413,1401,28.836734693877553,CFS,cfs_1
3277,systemd-resolved,0,2584,2592,31,2584,2592,2584,83.61290322580645,CFS,cfs_1
3272,kworker/1:1-rcu_gp,0,14,14,1,14,14,14,14.0,FIFO,fifo_1
3243,kworker/u259:3,0,14,14,1,14,14,14,14.0,FIFO,fifo_1
3242,kworker/u258:0,0,15,15,1,15,15,15,15.0,FIFO,fifo_1
3241,kworker/u266:1,0,15,15,1,15,15,15,15.0,FIFO,fifo_1
3113,kworker/u259:1-events_unbound,0,23065,23065,2,23065,23065,23065,11532.5,CFS,cfs_1
3071,kworker/u258:3-events_power_efficient,0,9236,9238,6,9236,9238,9236,1539.6666666666667,CFS,cfs_1
3909,kworker/3:0H,0,8932,8932,1,8932,8932,8932,8932.0,CFS,cfs_1
2075,gvfs-gphoto2-volume-monitor,0,1301,1317,11,1301,1317,1301,119.72727272727273,CFS,cfs_1
2057,gvfs-mtp-volume-monitor,0,1335,1350,10,1335,1350,1335,135.0,CFS,cfs_1
2051,goa-identity-service,0,2022,2028,28,2022,2028,2022,72.42857142857143,CFS,cfs_1
2039,evolution-calendar-factory,0,2132,2182,203,2132,2182,2132,10.748768472906404,CFS,cfs_1
2029,gvfs-goa-volume-monitor,0,1675,1677,10,1675,1677,1675,167.7,CFS,cfs_1
2221,vmtoolsd,0,23535,23713,713,23535,23713,23535,33.25806451612903,CFS,cfs_1
2983,kworker/u264:4-writeback,0,9228,9231,12,9228,9231,9228,769.25,CFS,cfs_1
2141,gsd-color,0,2230,2252,89,2230,2252,2230,25.303370786516854,CFS,cfs_1
2244,gsd-disk-utility-notify,0,1933,1938,24,1933,1938,1933,80.75,CFS,cfs_1
2702,update-notifier,0,23076,23128,210,23076,23128,23076,110.13333333333334,CFS,cfs_1
2679,kworker/1:2H,0,8783,8783,3,8783,8783,8783,2927.6666666666665,CFS,cfs_1
2628,ibus-x11,0,2527,2545,74,2527,2545,2527,34.391891891891895,CFS,cfs_1
2592,xdg-desktop-portal-gtk,0,2449,2468,80,2449,2468,2449,30.85,CFS,cfs_1
2587,gsd-xsettings,0,2482,2507,103,2482,2507,2482,24.339805825242717,CFS,cfs_1
2567,kworker/u275:9-ttm,0,9373,9374,7,9373,9374,9373,1339.142857142857,CFS,cfs_1
2076,evolution-addressbook-factory,0,2091,2099,30,2091,2099,2091,69.96666666666667,CFS,cfs_1
14836,kworker/9:0-inet_frag_wq,0,16,16,1,16,16,16,16.0,FIFO,fifo_1
14833,kworker/4:0,0,16,16,1,16,16,16,16.0,FIFO,fifo_1
14832,sudo,0,4147,4158,43,4147,4158,4147,96.69767441860465,CFS,cfs_1
12788,bash,0,2569,2576,29,2569,2576,2569,88.82758620689656,CFS,cfs_1
12663,gnome-terminal-server,0,1699,1748,151,1699,1748,1699,11.57615894039735,CFS,cfs_1
12583,kworker/u284:2,0,9287,9287,1,9287,9287,9287,9287.0,CFS,cfs_1
12404,kworker/u289:1,0,22874,22874,1,22874,22874,22874,22874.0,CFS,cfs_1
2224,gsd-smartcard,0,1417,1423,26,1417,1423,1417,54.73076923076923,CFS,cfs_1
12191,kworker/7:0,0,17,17,1,17,17,17,17.0,FIFO,fifo_1
12183,kworker/2:0-events,0,23065,23067,9,23065,23067,23065,2563.0,CFS,cfs_1
11928,kworker/u262:0-events_freezable_power_,0,9437,9438,7,9437,9438,9437,1348.2857142857142,CFS,cfs_1
11846,kworker/u284:1-ttm,0,23030,23030,1,23030,23030,23030,23030.0,CFS,cfs_1
11705,kworker/u277:0-ttm,0,9119,9119,1,9119,9119,9119,9119.0,CFS,cfs_1
11311,kworker/12:1,0,17,17,1,17,17,17,17.0,FIFO,fifo_1
11219,kworker/u278:2-ttm,0,9051,9051,1,9051,9051,9051,9051.0,CFS,cfs_1
14837,kworker/8:3,0,17,17,1,17,17,17,17.0,FIFO,fifo_1
2318,snapd-desktop-integration,0,2190,2200,39,2190,2200,2190,56.41025641025641,CFS,cfs_1
2311,kworker/5:2H-kblockd,0,9317,9319,9,9317,9319,9317,1035.4444444444443,CFS,cfs_1
2289,gsd-printer,0,1965,1970,21,1965,1970,1965,93.80952380952381,CFS,cfs_1
2245,gsd-wacom,0,1650,1674,69,1650,1674,1650,24.26086956521739,CFS,cfs_1
2236,gsd-sound,0,1380,1386,26,1380,1386,1380,53.30769230769231,CFS,cfs_1
394,kworker/R-scsi_,0,6739,6739,1,6739,6739,6739,6739.0,CFS,cfs_1
2017,dconf-service,0,1645,1649,20,1645,1649,1645,82.45,CFS,cfs_1
2499,kworker/u282:1-ttm,0,9265,9266,3,9265,9266,9265,3088.6666666666665,CFS,cfs_1
103,kworker/14:0-mm_percpu_wq,0,22875,22880,22,22875,22880,22875,1040.0,CFS,cfs_1
102,ksoftirqd/14,0,23076,23076,1,23076,23076,23076,23076.0,CFS,cfs_1
101,migration/14,0,18,264,247,18,264,18,1.0688259109311742,FIFO,fifo_1
100,idle_inject/14,0,18,18,1,18,18,18,18.0,FIFO,fifo_1
99,cpuhp/14,0,18,20,3,18,20,18,6.666666666666667,FIFO,fifo_1
98,kworker/13:0H-kblockd,0,7947,7972,99,7947,7972,7947,80.52525252525253,CFS,cfs_1
96,ksoftirqd/13,0,23270,23270,1,23270,23270,23270,23270.0,CFS,cfs_1
2394,snapd-desktop-integration,0,2060,2091,126,2060,2091,2060,16.595238095238095,CFS,cfs_1
2173,evolution-alarm-notify,0,23333,23363,122,23333,23363,23333,191.5,CFS,cfs_1
2172,gsd-print-notifications,0,1434,1445,19,1434,1445,1434,76.05263157894737,CFS,cfs_1
2158,gsd-power,0,2545,2568,93,2545,2568,2545,27.612903225806452,CFS,cfs_1
2152,gsd-media-keys,0,1887,1905,72,1887,1905,1887,26.458333333333332,CFS,cfs_1
2150,gsd-keyboard,0,1318,1356,56,1318,1356,1318,24.214285714285715,CFS,cfs_1
2146,gsd-housekeeping,0,1690,1699,32,1690,1699,1690,53.09375,CFS,cfs_1
2144,gsd-datetime,0,1683,1689,22,1683,1689,1683,76.77272727272727,CFS,cfs_1
392,kworker/R-scsi_,0,6943,6943,1,6943,6943,6943,6943.0,CFS,cfs_1
2138,gsd-a11y-settings,0,1393,1401,19,1393,1401,1393,73.73684210526316,CFS,cfs_1
2137,ibus-daemon,0,1996,2019,92,1996,2019,1996,21.945652173913043,CFS,cfs_1
2130,sh,0,19,19,1,19,19,19,19.0,FIFO,fifo_1
2111,at-spi2-registryd,0,23327,23330,10,23327,23330,23327,2333.0,CFS,cfs_1
2110,gjs,0,3846,3861,62,3846,3861,3846,62.274193548387096,CFS,cfs_1
2100,gvfsd-trash,0,1911,1917,25,1911,1917,1911,76.68,CFS,cfs_1
2081,gvfs-afc-volume-monitor,0,1532,1537,21,1532,1537,1532,73.19047619047619,CFS,cfs_1
2177,ibus-dconf,0,2200,2204,17,2200,2204,2200,129.64705882352942,CFS,cfs_1
77,migration/10,0,19,264,246,19,264,19,1.0731707317073171,FIFO,fifo_1
76,idle_inject/10,0,20,20,1,20,20,20,20.0,FIFO,fifo_1
74,kworker/9:0H-events_highpri,0,1644,1644,1,1644,1644,1644,1644.0,CFS,cfs_1
104,kworker/14:0H-events_highpri,0,1674,1674,1,1674,1674,1674,1674.0,CFS,cfs_1
72,ksoftirqd/9,0,9258,9258,1,9258,9258,9258,9258.0,CFS,cfs_1
105,cpuhp/15,0,8335,8335,1,8335,8335,8335,8335.0,CFS,cfs_1
107,migration/15,0,21,268,248,21,268,21,1.0806451612903225,FIFO,fifo_1
87,cpuhp/12,0,21,22,2,21,22,21,11.0,FIFO,fifo_1
148,kworker/5:1-mm_percpu_wq,0,9441,9445,17,9441,9445,9441,555.5882352941177,CFS,cfs_1
145,kworker/7:1-mm_percpu_wq,0,9517,9521,17,9517,9521,9517,560.0588235294117,CFS,cfs_1
144,irq/9-acpi,0,23,23,1,23,23,23,23.0,FIFO,fifo_1
143,kworker/R-blkcg,0,1464,1464,1,1464,1464,1464,1464.0,CFS,cfs_1
142,kworker/R-kbloc,0,8783,8784,3,8783,8784,8783,2928.0,CFS,cfs_1
141,kworker/R-kinte,0,1378,1378,1,1378,1378,1378,1378.0,CFS,cfs_1
140,khugepaged,0,1379,1379,1,1379,1379,1379,1379.0,CFS,cfs_1
78,ksoftirqd/10,0,9328,9328,1,9328,9328,9328,9328.0,CFS,cfs_1
2559,kworker/u277:2-ttm,0,9120,9121,2,9120,9121,9120,4560.5,CFS,cfs_1
2557,kworker/u275:6-ttm,0,9343,9343,1,9343,9343,9343,9343.0,CFS,cfs_1
2554,kworker/u277:1-ttm,0,9119,9120,5,9119,9120,9119,1824.0,CFS,cfs_1
2553,kworker/u285:2-ttm,0,8812,8812,1,8812,8812,8812,8812.0,CFS,cfs_1
2523,kworker/u286:14-ttm,0,8836,8837,4,8836,8837,8836,2209.25,CFS,cfs_1
2503,kworker/u286:2-ttm,0,23282,23282,2,23282,23282,23282,11641.0,CFS,cfs_1
2502,kworker/u280:4-ttm,0,8812,8813,5,8812,8813,8812,1762.6,CFS,cfs_1
149,kworker/R-tpm_d,0,1296,1296,1,1296,1296,1296,1296.0,CFS,cfs_1
2492,kworker/15:2H-kblockd,0,9581,9583,6,9581,9583,9581,1597.1666666666667,CFS,cfs_1
2471,gjs,0,2991,3015,96,2991,3015,2991,31.40625,CFS,cfs_1
2442,xdg-desktop-portal-gnome,0,1537,1575,115,1537,1575,1537,13.695652173913043,CFS,cfs_1
2441,tracker-miner-fs-3,0,26887,27382,496,26887,27382,26887,55.20564516129032,IDLE,idle
2419,xdg-desktop-portal,0,1918,1932,60,1918,1932,1918,32.2,CFS,cfs_1
2403,Xwayland,0,3893,3950,228,3893,3950,3893,17.32456140350877,CFS,cfs_1
2401,ibus-engine-simple,0,1907,1911,19,1907,1911,1907,100.57894736842105,CFS,cfs_1
2560,kworker/u285:3-ttm,0,23251,23251,2,23251,23251,23251,11625.5,CFS,cfs_1
110,kworker/15:0H-kblockd,0,22890,22891,4,22890,22891,22890,5722.75,CFS,cfs_1
108,ksoftirqd/15,0,22891,22891,1,22891,22891,22891,22891.0,CFS,cfs_1
106,idle_inject/15,0,24,24,1,24,24,24,24.0,FIFO,fifo_1
150,kworker/R-ata_s,0,1379,1379,1,1379,1379,1379,1379.0,CFS,cfs_1
71,migration/9,0,25,270,246,25,270,25,1.0975609756097562,FIFO,fifo_1
69,cpuhp/9,0,265,266,2,265,266,265,133.0,FIFO,fifo_1
32,kworker/2:0H-events_highpri,0,2253,2253,1,2253,2253,2253,2253.0,CFS,cfs_1
128,kworker/R-inet_,0,1378,1378,1,1378,1378,1378,1378.0,CFS,cfs_1
29,migration/2,0,265,508,244,265,508,265,2.081967213114754,FIFO,fifo_1
28,idle_inject/2,0,267,267,1,267,267,267,267.0,FIFO,fifo_1
27,cpuhp/2,0,268,269,2,268,269,268,134.5,FIFO,fifo_1
24,ksoftirqd/1,0,9521,9522,2,9521,9522,9521,4761.0,CFS,cfs_1
23,migration/1,0,269,512,244,269,512,269,2.098360655737705,FIFO,fifo_1
22,idle_inject/1,0,270,270,1,270,270,270,270.0,FIFO,fifo_1
21,cpuhp/1,0,271,271,1,271,271,271,271.0,FIFO,fifo_1
111,kworker/u257:0-flush-8:0,0,9244,9253,37,9244,9253,9244,250.0810810810811,CFS,cfs_1
94,idle_inject/13,0,271,271,1,271,271,271,271.0,FIFO,fifo_1
93,cpuhp/13,0,272,274,3,272,274,272,91.33333333333333,FIFO,fifo_1
92,kworker/12:0H-kblockd,0,23285,23286,4,23285,23286,23285,5821.5,CFS,cfs_1
91,kworker/12:0-rcu_par_gp,0,23283,23284,5,23283,23284,23283,4656.8,CFS,cfs_1
90,ksoftirqd/12,0,23284,23285,2,23284,23285,23284,11642.5,CFS,cfs_1
89,migration/12,0,272,517,246,272,517,272,2.1016260162601625,FIFO,fifo_1
88,idle_inject/12,0,275,275,1,275,275,275,275.0,FIFO,fifo_1
30,ksoftirqd/2,0,23065,23065,1,23065,23065,23065,23065.0,CFS,cfs_1
86,kworker/11:0H-events_highpri,0,1594,1594,1,1594,1594,1594,1594.0,CFS,cfs_1
84,ksoftirqd/11,0,23254,23257,10,23254,23257,23254,2325.7,CFS,cfs_1
83,migration/11,0,276,521,246,276,521,276,2.1178861788617884,FIFO,fifo_1
82,idle_inject/11,0,509,509,1,509,509,509,509.0,FIFO,fifo_1
81,cpuhp/11,0,510,511,2,510,511,510,255.5,FIFO,fifo_1
80,kworker/10:0H-kblockd,0,7010,7010,2,7010,7010,7010,3505.0,CFS,cfs_1
79,kworker/10:0-cgroup_destroy,0,512,512,1,512,512,512,512.0,FIFO,fifo_1
95,migration/13,0,513,759,247,513,759,513,3.0728744939271255,FIFO,fifo_1
393,scsi_eh_20,0,513,515,3,513,515,513,171.66666666666666,FIFO,fifo_1
33,cpuhp/3,0,516,517,2,516,517,516,258.5,FIFO,fifo_1
70,idle_inject/9,0,518,518,1,518,518,518,518.0,FIFO,fifo_1
34,idle_inject/3,0,518,518,1,518,518,518,518.0,FIFO,fifo_1
36,ksoftirqd/3,0,9270,9270,2,9270,9270,9270,4635.0,CFS,cfs_1
68,kworker/8:0H-events_highpri,0,1689,1689,1,1689,1689,1689,1689.0,CFS,cfs_1
67,kworker/8:0-rcu_par_gp,0,9341,9342,6,9341,9342,9341,1557.0,CFS,cfs_1
12,kworker/R-mm_pe,0,1463,1463,1,1463,1463,1463,1463.0,CFS,cfs_1
65,migration/8,0,519,766,248,519,766,519,3.088709677419355,FIFO,fifo_1
64,idle_inject/8,0,519,519,1,519,519,519,519.0,FIFO,fifo_1
63,cpuhp/8,0,520,522,3,520,522,520,174.0,FIFO,fifo_1
62,kworker/7:0H-events_highpri,0,2019,2019,1,2019,2019,2019,2019.0,CFS,cfs_1
60,ksoftirqd/7,0,9510,9510,1,9510,9510,9510,9510.0,CFS,cfs_1
59,migration/7,0,522,767,246,522,767,522,3.1178861788617884,FIFO,fifo_1
58,idle_inject/7,0,523,523,1,523,523,523,523.0,FIFO,fifo_1
2,kthreadd,0,9511,9517,26,9511,9517,9511,366.03846153846155,CFS,cfs_1
136,kcompactd0,0,9555,9558,14,9555,9558,9555,682.7142857142857,CFS,cfs_1
135,kworker/R-write,0,1378,1378,1,1378,1378,1378,1378.0,CFS,cfs_1
133,oom_reaper,0,524,524,1,524,524,524,524.0,FIFO,fifo_1
132,khungtaskd,0,9337,9337,3,9337,9337,9337,3112.3333333333335,CFS,cfs_1
131,kworker/0:2-rcu_par_gp,0,8943,8945,9,8943,8945,8943,993.8888888888889,CFS,cfs_1
130,kauditd,0,8352,8352,3,8352,8352,8352,2784.0,CFS,cfs_1
129,kworker/u257:1-events_unbound,0,9238,9244,25,9238,9244,9238,369.76,CFS,cfs_1
66,ksoftirqd/8,0,9374,9376,9,9374,9376,9374,1041.7777777777778,CFS,cfs_1
127,kdevtmpfs,0,8584,8584,1,8584,8584,8584,8584.0,CFS,cfs_1
124,kworker/u270:0-events_unbound,0,9429,9436,27,9429,9436,9429,349.48148148148147,CFS,cfs_1
122,kworker/u268:0-flush-8:0,0,9378,9386,33,9378,9386,9378,284.42424242424244,CFS,cfs_1
119,kworker/u265:0-events_power_efficient,0,8945,8946,6,8945,8946,8945,1491.0,CFS,cfs_1
117,kworker/u263:0-writeback,0,8816,8818,7,8816,8818,8816,1259.7142857142858,CFS,cfs_1
115,kworker/u261:0-events_power_efficient,0,9121,9155,138,9121,9155,9121,66.34057971014492,CFS,cfs_1
114,kworker/u260:0-events_unbound,0,9116,9118,11,9116,9118,9116,828.9090909090909,CFS,cfs_1
137,ksmd,0,525,525,1,525,525,525,525.0,FIFO,fifo_1
35,migration/3,0,526,770,245,526,770,526,3.142857142857143,FIFO,fifo_1
151,kworker/R-md,0,1378,1378,1,1378,1378,1378,1378.0,CFS,cfs_1
75,cpuhp/10,0,760,762,3,760,762,760,254.0,FIFO,fifo_1
390,kworker/R-scsi_,0,3798,3798,1,3798,3798,3798,3798.0,CFS,cfs_1
360,kworker/R-scsi_,0,4249,4249,1,4249,4249,4249,4249.0,CFS,cfs_1
358,kworker/R-scsi_,0,4506,4506,1,4506,4506,4506,4506.0,CFS,cfs_1
357,scsi_eh_2,0,763,768,6,763,768,763,128.0,FIFO,fifo_1
47,migration/5,0,767,1011,245,767,1011,767,4.126530612244898,FIFO,fifo_1
