pid,name,arrival,first_start,completion,execution_time,waiting,turnaround,response,stretch,scheduler,subqueue
388,scsi_eh_15,0,11080,11081,6,11080,11081,11080,1846.8333333333333,CFS,cfs_1
389,kworker/R-scsi_,0,11069,11069,1,11069,11069,11069,11069.0,CFS,cfs_1
390,scsi_eh_16,0,10778,10780,8,10778,10780,10778,1347.5,CFS,cfs_1
391,kworker/R-scsi_,0,11084,11084,1,11084,11084,11084,11084.0,CFS,cfs_1
392,scsi_eh_17,0,10546,10546,1,10546,10546,10546,10546.0,CFS,cfs_1
377,scsi_eh_10,0,10771,10773,9,10771,10773,10771,1197.0,CFS,cfs_1
378,kworker/R-scsi_,0,11075,11075,1,11075,11075,11075,11075.0,CFS,cfs_1
379,scsi_eh_11,0,11078,11080,9,11078,11080,11078,1231.111111111111,CFS,cfs_1
380,kworker/R-scsi_,0,10770,10770,1,10770,10770,10770,10770.0,CFS,cfs_1
381,scsi_eh_12,0,10999,11001,9,10999,11001,10999,1222.3333333333333,CFS,cfs_1
382,kworker/R-scsi_,0,10773,10773,1,10773,10773,10773,10773.0,CFS,cfs_1
383,kworker/u271:2-flush-8:0,0,13643,13667,95,13643,13667,13643,143.86315789473684,CFS,cfs_1
4,kworker/R-rcu_g,0,1084,1084,1,1084,1084,1084,1084.0,CFS,cfs_1
42,ksoftirqd/4,0,14813,14815,11,14813,14815,14813,1346.8181818181818,CFS,cfs_1
45,cpuhp/5,0,11191,11192,2,11191,11192,11191,5596.0,CFS,cfs_1
46,idle_inject/5,0,0,0,1,0,0,0,0.0,FIFO,fifo_1
47,migration/5,0,1,229,229,1,229,1,1.0,FIFO,fifo_1
48,ksoftirqd/5,0,16106,16110,6,16106,16110,16106,2685.0,CFS,cfs_1
50,kworker/5:0H-kblockd,0,16106,16325,348,16106,16325,16106,46.910919540229884,CFS,cfs_1
51,cpuhp/6,0,11191,11191,1,11191,11191,11191,11191.0,CFS,cfs_1
52,idle_inject/6,0,1,1,1,1,1,1,1.0,FIFO,fifo_1
364,kworker/R-scsi_,0,11075,11075,1,11075,11075,11075,11075.0,CFS,cfs_1
2,kthreadd,0,13850,13859,34,13850,13859,13850,407.61764705882354,CFS,cfs_1
150,kworker/R-md,0,1001,1001,1,1001,1001,1001,1001.0,CFS,cfs_1
35,migration/3,0,1,229,229,1,229,1,1.0,FIFO,fifo_1
37,kworker/3:0-events,0,14340,14362,57,14340,14362,14340,251.96491228070175,CFS,cfs_1
39,cpuhp/4,0,11192,11192,2,11192,11192,11192,5596.0,CFS,cfs_1
20,cpuhp/0,0,11159,11159,2,11159,11159,11159,5579.5,CFS,cfs_1
117,kworker/u263:0-loop5,0,11492,11493,6,11492,11493,11492,1915.5,CFS,cfs_1
118,kworker/u264:0-writeback,0,16605,17076,1661,16605,17076,16605,10.28055388320289,CFS,cfs_1
119,kworker/u265:0-writeback,0,12410,12413,13,12410,12413,12410,954.8461538461538,CFS,cfs_1
123,kworker/u269:0-events_unbound,0,15612,15617,22,15612,15617,15612,709.8636363636364,CFS,cfs_1
27,cpuhp/2,0,11093,11093,1,11093,11093,11093,11093.0,CFS,cfs_1
28,idle_inject/2,0,2,2,1,2,2,2,2.0,FIFO,fifo_1
29,migration/2,0,3,236,234,3,236,3,1.0085470085470085,FIFO,fifo_1
30,ksoftirqd/2,0,14285,14287,9,14285,14287,14285,1587.4444444444443,CFS,cfs_1
31,kworker/2:0-events,0,14313,14324,45,14313,14324,14313,318.31111111111113,CFS,cfs_1
32,kworker/2:0H-kblockd,0,14195,14260,258,14195,14260,14195,55.27131782945737,CFS,cfs_1
70,idle_inject/9,0,229,229,1,229,229,229,229.0,FIFO,fifo_1
71,migration/9,0,230,464,235,230,464,230,1.974468085106383,FIFO,fifo_1
17,rcu_preempt,0,14466,14525,238,14466,14525,14466,61.029411764705884,CFS,cfs_1
18,migration/0,0,230,234,5,230,234,230,46.8,FIFO,fifo_1
19,idle_inject/0,0,230,230,1,230,230,230,230.0,FIFO,fifo_1
116,kworker/u262:0-events_freezable_power_,0,16111,16166,131,16111,16166,16111,123.40458015267176,CFS,cfs_1
21,cpuhp/1,0,11193,11195,9,11193,11195,11193,1243.888888888889,CFS,cfs_1
22,idle_inject/1,0,231,231,1,231,231,231,231.0,FIFO,fifo_1
23,migration/1,0,232,458,227,232,458,232,2.0176211453744495,FIFO,fifo_1
24,ksoftirqd/1,0,17115,17126,28,17115,17126,17115,611.6428571428571,CFS,cfs_1
82,idle_inject/11,0,235,235,1,235,235,235,235.0,FIFO,fifo_1
83,migration/11,0,236,464,229,236,464,236,2.0262008733624453,FIFO,fifo_1
84,ksoftirqd/11,0,14586,14587,4,14586,14587,14586,3646.75,CFS,cfs_1
87,cpuhp/12,0,11136,11136,2,11136,11136,11136,5568.0,CFS,cfs_1
88,idle_inject/12,0,237,237,1,237,237,237,237.0,FIFO,fifo_1
90,ksoftirqd/12,0,15610,15612,6,15610,15612,15610,2602.0,CFS,cfs_1
108,ksoftirqd/15,0,13955,13956,5,13955,13956,13955,2791.2,CFS,cfs_1
93,cpuhp/13,0,11105,11106,2,11105,11106,11105,5553.0,CFS,cfs_1
89,migration/12,0,238,468,231,238,468,238,2.0259740259740258,FIFO,fifo_1
74,kworker/9:0H-kblockd,0,14764,14807,176,14764,14807,14764,84.13068181818181,CFS,cfs_1
57,cpuhp/7,0,11196,11196,2,11196,11196,11196,5598.0,CFS,cfs_1
5,kworker/R-rcu_p,0,17114,17117,5,17114,17117,17114,3423.4,CFS,cfs_1
6,kworker/R-slub_,0,1276,1276,1,1276,1276,1276,1276.0,CFS,cfs_1
62,kworker/7:0H-kblockd,0,16605,16744,224,16605,16744,16605,74.75,CFS,cfs_1
63,cpuhp/8,0,11108,11108,1,11108,11108,11108,11108.0,CFS,cfs_1
64,idle_inject/8,0,459,459,1,459,459,459,459.0,FIFO,fifo_1
65,migration/8,0,460,688,229,460,688,460,3.004366812227074,FIFO,fifo_1
66,ksoftirqd/8,0,12398,12398,2,12398,12398,12398,6199.0,CFS,cfs_1
68,kworker/8:0H-kblockd,0,12398,12410,49,12398,12410,12398,253.26530612244898,CFS,cfs_1
69,cpuhp/9,0,11188,11189,5,11188,11189,11188,2237.8,CFS,cfs_1
36,ksoftirqd/3,0,14363,14364,5,14363,14364,14363,2872.8,CFS,cfs_1
53,migration/6,0,465,693,229,465,693,465,3.0262008733624453,FIFO,fifo_1
54,ksoftirqd/6,0,12294,12295,3,12294,12295,12294,4098.333333333333,CFS,cfs_1
55,kworker/6:0-cgwb_release,0,11494,11496,12,11494,11496,11494,958.0,CFS,cfs_1
56,kworker/6:0H-events_highpri,0,12290,12291,6,12290,12291,12290,2048.5,CFS,cfs_1
234,kworker/u278:0-ttm,0,11193,11193,1,11193,11193,11193,11193.0,CFS,cfs_1
1104,kworker/9:2H-kblockd,0,14526,14566,158,14526,14566,14526,92.18987341772151,CFS,cfs_1
59,migration/7,0,465,695,231,465,695,465,3.0086580086580086,FIFO,fifo_1
60,ksoftirqd/7,0,16601,16604,15,16601,16604,16601,1106.9333333333334,CFS,cfs_1
124,kworker/u270:0-writeback,0,14146,14153,28,14146,14153,14146,505.4642857142857,CFS,cfs_1
125,kworker/u271:0-writeback,0,13672,13682,40,13672,13682,13672,342.05,CFS,cfs_1
126,kworker/u272:0-events_unbound,0,11076,11077,5,11076,11077,11076,2215.4,CFS,cfs_1
127,kdevtmpfs,0,11499,11500,6,11499,11500,11499,1916.6666666666667,CFS,cfs_1
128,kworker/R-inet_,0,1005,1005,1,1005,1005,1005,1005.0,CFS,cfs_1
129,kworker/u257:1-writeback,0,15609,15609,1,15609,15609,15609,15609.0,CFS,cfs_1
130,kauditd,0,11197,11198,5,11197,11198,11197,2239.6,CFS,cfs_1
132,khungtaskd,0,17091,17103,48,17091,17103,17091,356.3125,CFS,cfs_1
72,ksoftirqd/9,0,14999,15001,12,14999,15001,14999,1250.0833333333333,CFS,cfs_1
73,kworker/9:0-events,0,11451,11454,10,11451,11454,11451,1145.4,CFS,cfs_1
115,kworker/u261:0-flush-8:0,0,14282,14285,10,14282,14285,14282,1428.5,CFS,cfs_1
158,kswapd0,0,1665,1665,3,1665,1665,1665,555.0,CFS,cfs_1
828,kworker/R-crypt,0,11192,11192,1,11192,11192,11192,11192.0,CFS,cfs_1
1818,xdg-document-portal,0,3014,3032,76,3014,3032,3014,39.89473684210526,CFS,cfs_1
879,kworker/1:2H-kblockd,0,17090,17090,1,17090,17090,17090,17090.0,CFS,cfs_1
1110,ModemManager,0,2443,2979,1655,2443,2979,2443,1.8,CFS,cfs_1
947,VGAuthService,0,5156,5170,57,5156,5170,5156,90.70175438596492,CFS,cfs_1
192,irq/53-pciehp,0,469,469,1,469,469,469,469.0,FIFO,fifo_1
196,kworker/u258:1-events_power_efficient,0,17127,17153,70,17127,17153,17127,245.04285714285714,CFS,cfs_1
195,kworker/1:1-events,0,17107,17114,19,17107,17114,17107,900.7368421052631,CFS,cfs_1
194,irq/55-pciehp,0,470,470,1,470,470,470,470.0,FIFO,fifo_1
193,irq/54-pciehp,0,471,471,1,471,471,471,471.0,FIFO,fifo_1
186,irq/48-pciehp,0,472,472,1,472,472,472,472.0,FIFO,fifo_1
191,irq/52-pciehp,0,473,475,3,473,475,473,158.33333333333334,FIFO,fifo_1
152,kworker/R-edac-,0,1015,1015,1,1015,1015,1015,1015.0,CFS,cfs_1
153,kworker/R-devfr,0,1018,1018,1,1018,1018,1018,1018.0,CFS,cfs_1
154,watchdogd,0,476,476,1,476,476,476,476.0,FIFO,fifo_1
791,kworker/u263:4-writeback,0,12292,12294,10,12292,12294,12292,1229.4,CFS,cfs_1
159,ecryptfs-kthread,0,1018,1018,1,1018,1018,1018,1018.0,CFS,cfs_1
160,kworker/R-kthro,0,4870,4872,9,4870,4872,4870,541.3333333333334,CFS,cfs_1
161,irq/24-pciehp,0,477,477,1,477,477,477,477.0,FIFO,fifo_1
162,irq/25-pciehp,0,478,478,1,478,478,478,478.0,FIFO,fifo_1
216,kworker/R-ipv6_,0,1664,1664,1,1664,1664,1664,1664.0,CFS,cfs_1
218,kworker/2:2-cgroup_destroy,0,11469,11471,9,11469,11471,11469,1274.5555555555557,CFS,cfs_1
220,kworker/13:1-mm_percpu_wq,0,13924,13933,38,13924,13933,13924,366.6578947368421,CFS,cfs_1
184,irq/46-pciehp,0,479,479,1,479,479,479,479.0,FIFO,fifo_1
185,irq/47-pciehp,0,480,480,1,480,480,480,480.0,FIFO,fifo_1
170,irq/32-pciehp,0,481,481,1,481,481,481,481.0,FIFO,fifo_1
183,irq/45-pciehp,0,482,482,1,482,482,482,482.0,FIFO,fifo_1
182,irq/44-pciehp,0,483,483,1,483,483,483,483.0,FIFO,fifo_1
202,kworker/10:1-rcu_par_gp,0,13850,13850,3,13850,13850,13850,4616.666666666667,CFS,cfs_1
204,scsi_eh_0,0,5360,5363,11,5360,5363,5360,487.54545454545456,CFS,cfs_1
1478,kworker/u275:2-ttm,0,17107,17111,7,17107,17111,17107,2444.4285714285716,CFS,cfs_1
1076,kworker/10:3-events,0,13841,13849,36,13841,13849,13841,384.69444444444446,CFS,cfs_1
411,kworker/R-scsi_,0,10999,10999,1,10999,10999,10999,10999.0,CFS,cfs_1
1117,cupsd,0,3357,3765,1632,3357,3765,3357,2.306985294117647,CFS,cfs_1
1529,packagekitd,0,5507,5541,138,5507,5541,5507,40.15217391304348,CFS,cfs_1
1700,colord,0,1770,1786,66,1770,1786,1770,27.060606060606062,CFS,cfs_1
1769,gdm-session-worker,0,1276,1290,56,1276,1290,1276,23.035714285714285,CFS,cfs_1
1779,systemd,0,6831,7108,1110,6831,7108,6831,6.403603603603604,CFS,cfs_1
1780,(sd-pam),0,1017,1017,2,1017,1017,1017,508.5,CFS,cfs_1
1786,pipewire,0,981,989,33,981,989,981,29.96969696969697,CFS,cfs_1
1787,pipewire-media-session,0,942,945,14,942,945,942,67.5,CFS,cfs_1
1803,gnome-keyring-daemon,0,4245,4266,86,4245,4266,4245,49.604651162790695,CFS,cfs_1
1278,kworker/7:2H-kblockd,0,16174,16177,5,16174,16177,16174,3235.4,CFS,cfs_1
1325,rtkit-daemon,0,1274,1276,9,1274,1276,1274,141.77777777777777,CFS,cfs_1
1477,kworker/u275:1-ttm,0,11497,11499,6,11497,11499,11497,1916.5,CFS,cfs_1
205,kworker/R-scsi_,0,9543,9543,1,9543,9543,9543,9543.0,CFS,cfs_1
1479,kworker/u278:1,0,11497,11497,1,11497,11497,11497,11497.0,CFS,cfs_1
1482,kworker/u277:1-ttm,0,17107,17108,3,17107,17108,17107,5702.666666666667,CFS,cfs_1
1520,upowerd,0,989,1004,59,989,1004,989,17.016949152542374,CFS,cfs_1
1526,kworker/8:3-rcu_par_gp,0,11454,11457,14,11454,11457,11454,818.3571428571429,CFS,cfs_1
1122,unattended-upgr,0,2008,2425,1669,2008,2425,2008,1.4529658478130618,CFS,cfs_1
1140,kworker/5:2H,0,15955,15956,3,15955,15956,15955,5318.666666666667,CFS,cfs_1
1149,sshd,0,3892,3897,20,3892,3897,3892,194.85,CFS,cfs_1
1165,gdm3,0,1761,1769,36,1761,1769,1761,49.138888888888886,CFS,cfs_1
1179,dbus,0,1811,1812,5,1811,1812,1811,362.4,CFS,cfs_1
1227,cups-browsed,0,946,959,54,946,959,946,17.75925925925926,CFS,cfs_1
1243,kerneloops,0,1662,1664,10,1662,1664,1662,166.4,CFS,cfs_1
1254,kerneloops,0,3819,3822,14,3819,3822,3819,273.0,CFS,cfs_1
423,kworker/R-scsi_,0,11075,11075,1,11075,11075,11075,11075.0,CFS,cfs_1
451,kworker/u266:28-events_unbound,0,15002,15007,22,15002,15007,15002,682.1363636363636,CFS,cfs_1
237,kworker/u281:0-ttm,0,11482,11484,7,11482,11484,11482,1640.5714285714287,CFS,cfs_1
172,irq/34-pciehp,0,484,484,1,484,484,484,484.0,FIFO,fifo_1
173,irq/35-pciehp,0,485,485,1,485,485,485,485.0,FIFO,fifo_1
174,irq/36-pciehp,0,486,486,1,486,486,486,486.0,FIFO,fifo_1
175,irq/37-pciehp,0,487,487,1,487,487,487,487.0,FIFO,fifo_1
176,irq/38-pciehp,0,488,488,1,488,488,488,488.0,FIFO,fifo_1
177,irq/39-pciehp,0,489,489,1,489,489,489,489.0,FIFO,fifo_1
178,irq/40-pciehp,0,490,490,1,490,490,490,490.0,FIFO,fifo_1
163,kworker/15:1-cgroup_destroy,0,13934,13942,25,13934,13942,13934,557.68,CFS,cfs_1
164,irq/26-pciehp,0,491,491,1,491,491,491,491.0,FIFO,fifo_1
165,irq/27-pciehp,0,492,492,1,492,492,492,492.0,FIFO,fifo_1
166,irq/28-pciehp,0,493,493,1,493,493,493,493.0,FIFO,fifo_1
167,irq/29-pciehp,0,494,494,1,494,494,494,494.0,FIFO,fifo_1
168,irq/30-pciehp,0,495,495,1,495,495,495,495.0,FIFO,fifo_1
169,irq/31-pciehp,0,496,502,7,496,502,496,71.71428571428571,FIFO,fifo_1
229,kworker/u273:0,0,1786,1786,2,1786,1786,1786,893.0,CFS,cfs_1
171,irq/33-pciehp,0,503,503,1,503,503,503,503.0,FIFO,fifo_1
240,kworker/u284:0-ttm,0,14338,14339,6,14338,14339,14338,2389.8333333333335,CFS,cfs_1
242,kworker/u286:0-ttm,0,11485,11487,9,11485,11487,11485,1276.3333333333333,CFS,cfs_1
243,kworker/u287:0-ttm,0,11296,11297,4,11296,11297,11296,2824.25,CFS,cfs_1
244,kworker/u288:0-ttm,0,11297,11297,1,11297,11297,11297,11297.0,CFS,cfs_1
245,kworker/u289:0-ttm,0,13934,13934,2,13934,13934,13934,6967.0,CFS,cfs_1
249,kworker/u269:1-events_power_efficient,0,13576,13577,5,13576,13577,13576,2715.4,CFS,cfs_1
259,kworker/R-charg,0,1600,1602,7,1600,1602,1600,228.85714285714286,CFS,cfs_1
393,kworker/R-scsi_,0,11069,11069,1,11069,11069,11069,11069.0,CFS,cfs_1
394,scsi_eh_18,0,11072,11072,1,11072,11072,11072,11072.0,CFS,cfs_1
367,scsi_eh_5,0,11084,11084,1,11084,11084,11084,11084.0,CFS,cfs_1
366,kworker/R-scsi_,0,10769,10769,1,10769,10769,10769,10769.0,CFS,cfs_1
365,scsi_eh_4,0,11195,11196,3,11195,11196,11195,3732.0,CFS,cfs_1
315,kworker/11:1H-kblockd,0,13916,13917,4,13916,13917,13916,3479.25,CFS,cfs_1
233,kworker/u277:0-ttm,0,14337,14338,3,14337,14338,14337,4779.333333333333,CFS,cfs_1
370,kworker/R-scsi_,0,10546,10546,1,10546,10546,10546,10546.0,CFS,cfs_1
206,scsi_eh_1,0,3823,3826,14,3823,3826,3823,273.2857142857143,CFS,cfs_1
207,kworker/R-scsi_,0,5401,5401,1,5401,5401,5401,5401.0,CFS,cfs_1
211,kworker/u271:1-writeback,0,13818,13818,2,13818,13818,13818,6909.0,CFS,cfs_1
212,kworker/u259:1-events_unbound,0,14287,14313,104,14287,14313,14287,137.625,CFS,cfs_1
214,kworker/R-mld,0,1274,1274,1,1274,1274,1274,1274.0,CFS,cfs_1
190,irq/51-pciehp,0,504,504,1,504,504,504,504.0,FIFO,fifo_1
189,irq/50-pciehp,0,505,505,1,505,505,505,505.0,FIFO,fifo_1
188,irq/49-pciehp,0,506,506,1,506,506,506,506.0,FIFO,fifo_1
187,kworker/u260:1-writeback,0,14324,14337,52,14324,14337,14324,275.71153846153845,CFS,cfs_1
199,kworker/4:1-cgroup_destroy,0,14756,14763,27,14756,14763,14756,546.7777777777778,CFS,cfs_1
198,kworker/R-acpi_,0,979,979,1,979,979,979,979.0,CFS,cfs_1
222,kworker/u260:2-flush-8:0,0,14444,14466,86,14444,14466,14444,168.2093023255814,CFS,cfs_1
200,kworker/5:1-events,0,15956,16093,548,15956,16093,15956,29.366788321167885,CFS,cfs_1
369,scsi_eh_6,0,10774,10776,9,10774,10776,10774,1197.3333333333333,CFS,cfs_1
58,idle_inject/7,0,507,507,1,507,507,507,507.0,FIFO,fifo_1
371,scsi_eh_7,0,11071,11072,5,11071,11072,11071,2214.4,CFS,cfs_1
372,kworker/R-scsi_,0,11069,11069,1,11069,11069,11069,11069.0,CFS,cfs_1
373,scsi_eh_8,0,10773,10773,1,10773,10773,10773,10773.0,CFS,cfs_1
374,kworker/R-scsi_,0,9733,9733,1,9733,9733,9733,9733.0,CFS,cfs_1
375,scsi_eh_9,0,11070,11071,5,11070,11071,11070,2214.2,CFS,cfs_1
376,kworker/R-scsi_,0,10697,10697,1,10697,10697,10697,10697.0,CFS,cfs_1
179,irq/41-pciehp,0,508,508,1,508,508,508,508.0,FIFO,fifo_1
180,irq/42-pciehp,0,509,509,1,509,509,509,509.0,FIFO,fifo_1
181,irq/43-pciehp,0,510,510,1,510,510,510,510.0,FIFO,fifo_1
227,kworker/R-kstrp,0,2443,2443,1,2443,2443,2443,2443.0,CFS,cfs_1
311,kworker/1:1H-kblockd,0,17115,17334,239,17115,17334,17115,72.52719665271967,CFS,cfs_1
230,kworker/u274:0,0,5401,5401,1,5401,5401,5401,5401.0,CFS,cfs_1
232,kworker/u276:0-ttm,0,11298,11298,1,11298,11298,11298,11298.0,CFS,cfs_1
368,kworker/R-scsi_,0,10999,10999,1,10999,10999,10999,10999.0,CFS,cfs_1
75,cpuhp/10,0,11123,11124,3,11123,11124,11123,3708.0,CFS,cfs_1
668,kworker/u270:3,0,11077,11077,1,11077,11077,11077,11077.0,CFS,cfs_1
670,kworker/u267:2-events_unbound,0,13701,13753,210,13701,13753,13701,65.49047619047619,CFS,cfs_1
673,kworker/u265:2-writeback,0,12414,13560,4587,12414,13560,12414,2.9561805101373446,CFS,cfs_1
714,irq/57-vmw_vmci,0,511,523,13,511,523,511,40.23076923076923,FIFO,fifo_1
716,irq/58-vmw_vmci,0,524,524,1,524,524,524,524.0,FIFO,fifo_1
717,irq/59-vmw_vmci,0,525,534,10,525,534,525,53.4,FIFO,fifo_1
584,kworker/7:3-events,0,16174,16192,42,16174,16192,16174,385.5238095238095,CFS,cfs_1
590,kworker/u268:2-events_unbound,0,14635,14662,108,14635,14662,14635,135.75925925925927,CFS,cfs_1
594,kworker/u272:2-writeback,0,13956,14035,317,13956,14035,13956,44.27444794952682,CFS,cfs_1
597,kworker/14:2H-kblockd,0,13600,13643,174,13600,13643,13600,78.4080459770115,CFS,cfs_1
602,kworker/u261:1-events_power_efficient,0,14706,14755,199,14706,14755,14706,74.14572864321607,CFS,cfs_1
603,kworker/u261:2-flush-8:0,0,14756,14756,2,14756,14756,14756,7378.0,CFS,cfs_1
609,kworker/0:2H-kblockd,0,15516,15554,152,15516,15554,15516,102.32894736842105,CFS,cfs_1
611,systemd-udevd,0,9545,9697,610,9545,9697,9545,15.89672131147541,CFS,cfs_1
793,kworker/u263:5-events_unbound,0,14894,14998,419,14894,14998,14894,35.79474940334129,CFS,cfs_1
613,kworker/R-ttm,0,11489,11489,2,11489,11489,11489,5744.5,CFS,cfs_1
503,jbd2/sda3-8,0,14036,14130,378,14036,14130,14036,37.38095238095238,CFS,cfs_1
504,kworker/R-ext4-,0,11491,11491,1,11491,11491,11491,11491.0,CFS,cfs_1
543,systemd-journald,0,9299,9495,786,9299,9495,9299,12.080152671755725,CFS,cfs_1
561,kworker/6:3-events,0,12343,12347,18,12343,12347,12343,685.9444444444445,CFS,cfs_1
577,vmware-vmblock-fuse,0,976,980,15,976,980,976,65.33333333333333,CFS,cfs_1
583,kworker/9:2-events,0,15007,15015,34,15007,15015,15007,441.61764705882354,CFS,cfs_1
2688,bash,0,11159,11166,27,11159,11166,11159,413.55555555555554,CFS,cfs_1
2891,bash,0,9700,9733,131,9700,9733,9700,74.29770992366412,CFS,cfs_1
2907,kworker/12:2H-kblockd,0,15555,15609,217,15555,15609,15555,71.93087557603687,CFS,cfs_1
2910,kworker/4:2H-kblockd,0,14816,14881,262,14816,14881,14816,56.79770992366412,CFS,cfs_1
2912,kworker/13:2H-kblockd,0,14137,14146,36,14137,14146,14137,392.94444444444446,CFS,cfs_1
1826,xdg-permission-store,0,1475,1478,16,1475,1478,1475,92.375,CFS,cfs_1
1819,gdm-wayland-session,0,1600,1600,2,1600,1600,1600,800.0,CFS,cfs_1
398,scsi_eh_20,0,11084,11084,1,11084,11084,11084,11084.0,CFS,cfs_1
2567,kworker/u280:1-ttm,0,11492,11492,1,11492,11492,11492,11492.0,CFS,cfs_1
2594,gsd-xsettings,0,832,942,143,832,942,832,6.5874125874125875,CFS,cfs_1
2603,xdg-desktop-portal-gtk,0,2979,3010,123,2979,3010,2979,24.471544715447155,CFS,cfs_1
2627,ibus-x11,0,5190,5201,46,5190,5201,5190,113.06521739130434,CFS,cfs_1
2670,gnome-terminal-server,0,7190,7474,1135,7190,7474,7190,6.585022026431718,CFS,cfs_1
2530,kworker/u283:3-ttm,0,11490,11491,6,11490,11491,11490,1915.1666666666667,CFS,cfs_1
2533,kworker/u284:1,0,13840,13840,1,13840,13840,13840,13840.0,CFS,cfs_1
2538,kworker/u283:5-ttm,0,11464,11465,3,11464,11465,11464,3821.6666666666665,CFS,cfs_1
2540,kworker/u286:5-ttm,0,15554,15555,5,15554,15555,15554,3111.0,CFS,cfs_1
2557,gjs,0,10781,10998,871,10781,10998,10781,12.626865671641792,CFS,cfs_1
2560,kworker/u285:2-ttm,0,11484,11484,1,11484,11484,11484,11484.0,CFS,cfs_1
2565,kworker/u285:3-ttm,0,11484,11484,1,11484,11484,11484,11484.0,CFS,cfs_1
2568,kworker/u289:1,0,11497,11497,1,11497,11497,11497,11497.0,CFS,cfs_1
2922,kworker/11:2H-kblockd,0,14587,14635,190,14587,14635,14587,77.02631578947368,CFS,cfs_1
2917,kworker/8:2H-kblockd,0,12358,12397,159,12358,12397,12358,77.96855345911949,CFS,cfs_1
1023,snapd,0,9733,10545,3249,9733,10545,9733,3.245614035087719,CFS,cfs_1
2477,gjs,0,5496,5507,45,5496,5507,5496,122.37777777777778,CFS,cfs_1
2484,kworker/u269:3-events_unbound,0,15019,15110,363,15019,15110,15019,41.62534435261708,CFS,cfs_1
2511,kworker/u281:1-ttm,0,11491,11491,1,11491,11491,11491,11491.0,CFS,cfs_1
2516,kworker/u282:3-ttm,0,11480,11481,4,11480,11481,11480,2870.25,CFS,cfs_1
