pid,name,arrival,first_start,completion,execution_time,waiting,turnaround,response,stretch,scheduler,subqueue
9,kworker/0:1-rcu_gp,0,2664,2664,1,2664,2664,2664,2664.0,CFS,cfs_1
8,kworker/0:0-rcu_par_gp,0,8058,8062,17,8058,8062,8058,474.2352941176471,CFS,cfs_1
7,kworker/R-netns,0,1319,1319,1,1319,1319,1319,1319.0,CFS,cfs_1
6,kworker/R-slub_,0,1318,1318,1,1318,1318,1318,1318.0,CFS,cfs_1
53,migration/6,0,304,607,304,304,607,304,1.9967105263157894,FIFO,fifo_1
331,kworker/14:1H-kblockd,0,8479,8488,37,8479,8488,8479,229.40540540540542,CFS,cfs_1
330,kworker/7:1H-kblockd,0,7984,7989,23,7984,7989,7984,347.3478260869565,CFS,cfs_1
329,kworker/0:1H-kblockd,0,8315,8320,23,8315,8320,8315,361.7391304347826,CFS,cfs_1
328,kworker/3:1H-kblockd,0,7727,7739,49,7727,7739,7727,157.9387755102041,CFS,cfs_1
327,kworker/5:1H-kblockd,0,7639,7639,1,7639,7639,7639,7639.0,CFS,cfs_1
398,scsi_eh_19,0,4904,4905,3,4904,4905,4904,1635.0,CFS,cfs_1
77,migration/10,0,304,608,305,304,608,304,1.9934426229508198,FIFO,fifo_1
151,kworker/2:1-cgroup_destroy,0,7954,7956,9,7954,7956,7954,884.0,CFS,cfs_1
55,kworker/6:0-rcu_gp,0,8048,8053,19,8048,8053,8048,423.8421052631579,CFS,cfs_1
332,kworker/2:1H,0,7827,7827,1,7827,7827,7827,7827.0,CFS,cfs_1
52,idle_inject/6,0,305,305,1,305,305,305,305.0,FIFO,fifo_1
51,cpuhp/6,0,7696,7696,2,7696,7696,7696,3848.0,CFS,cfs_1
50,kworker/5:0H-events_highpri,0,7759,7759,1,7759,7759,7759,7759.0,CFS,cfs_1
239,kworker/u285:0,0,4901,4901,1,4901,4901,4901,4901.0,CFS,cfs_1
238,kworker/u284:0-ttm,0,7739,7739,1,7739,7739,7739,7739.0,CFS,cfs_1
237,kworker/u283:0-ttm,0,8007,8007,1,8007,8007,8007,8007.0,CFS,cfs_1
236,kworker/u282:0,0,1603,1603,1,1603,1603,1603,1603.0,CFS,cfs_1
235,kworker/u281:0-ttm,0,7981,7982,7,7981,7982,7981,1140.2857142857142,CFS,cfs_1
40,idle_inject/4,0,306,306,1,306,306,306,306.0,FIFO,fifo_1
49,kworker/5:0-events,0,3050,3050,1,3050,3050,3050,3050.0,CFS,cfs_1
48,ksoftirqd/5,0,8094,8094,2,8094,8094,8094,4047.0,CFS,cfs_1
47,migration/5,0,307,610,304,307,610,307,2.0065789473684212,FIFO,fifo_1
46,idle_inject/5,0,308,308,1,308,308,308,308.0,FIFO,fifo_1
45,cpuhp/5,0,7708,7708,1,7708,7708,7708,7708.0,CFS,cfs_1
44,kworker/4:0H-kblockd,0,7701,7701,3,7701,7701,7701,2567.0,CFS,cfs_1
43,kworker/4:0-mm_percpu_wq,0,7693,7693,1,7693,7693,7693,7693.0,CFS,cfs_1
42,ksoftirqd/4,0,7901,7901,2,7901,7901,7901,3950.5,CFS,cfs_1
41,migration/4,0,309,611,303,309,611,309,2.0165016501650164,FIFO,fifo_1
30,ksoftirqd/2,0,8009,8010,2,8009,8010,8009,4005.0,CFS,cfs_1
39,cpuhp/4,0,7700,7700,1,7700,7700,7700,7700.0,CFS,cfs_1
54,ksoftirqd/6,0,8519,8520,2,8519,8520,8519,4260.0,CFS,cfs_1
56,kworker/6:0H-kblockd,0,8538,8540,10,8538,8540,8538,854.0,CFS,cfs_1
37,kworker/3:0-events,0,4905,4905,1,4905,4905,4905,4905.0,CFS,cfs_1
57,cpuhp/7,0,7700,7700,3,7700,7700,7700,2566.6666666666665,CFS,cfs_1
72,ksoftirqd/9,0,8115,8115,2,8115,8115,8115,4057.5,CFS,cfs_1
334,kworker/15:1H-kblockd,0,7699,7699,1,7699,7699,7699,7699.0,CFS,cfs_1
333,kworker/4:1H-kblockd,0,7892,7897,23,7892,7897,7892,343.3478260869565,CFS,cfs_1
113,kworker/u259:0-flush-8:0,0,7708,7708,2,7708,7708,7708,3854.0,CFS,cfs_1
142,kworker/R-kbloc,0,7699,7699,1,7699,7699,7699,7699.0,CFS,cfs_1
141,kworker/R-kinte,0,1317,1317,1,1317,1317,1317,1317.0,CFS,cfs_1
140,khugepaged,0,941,941,1,941,941,941,941.0,CFS,cfs_1
139,kworker/8:2-mm_percpu_wq,0,7778,7779,4,7778,7779,7778,1944.75,CFS,cfs_1
138,kworker/8:1-events,0,7725,7725,1,7725,7725,7725,7725.0,CFS,cfs_1
137,ksmd,0,1318,1318,1,1318,1318,1318,1318.0,CFS,cfs_1
136,kcompactd0,0,8023,8024,2,8023,8024,8023,4012.0,CFS,cfs_1
135,kworker/R-write,0,1318,1318,1,1318,1318,1318,1318.0,CFS,cfs_1
115,kworker/u261:0-flush-8:0,0,7710,7710,1,7710,7710,7710,7710.0,CFS,cfs_1
143,kworker/R-blkcg,0,1316,1316,1,1316,1316,1316,1316.0,CFS,cfs_1
76,idle_inject/10,0,608,608,1,608,608,608,608.0,FIFO,fifo_1
94,idle_inject/13,0,609,609,1,609,609,609,609.0,FIFO,fifo_1
92,kworker/12:0H-events_highpri,0,7933,7933,1,7933,7933,7933,7933.0,CFS,cfs_1
91,kworker/12:0-events,0,7864,7864,1,7864,7864,7864,7864.0,CFS,cfs_1
122,kworker/u268:0-flush-8:0,0,8077,8078,2,8077,8078,8077,4039.0,CFS,cfs_1
121,kworker/u267:0-flush-8:0,0,7715,7716,3,7715,7716,7715,2572.0,CFS,cfs_1
120,kworker/u266:0-events_power_efficient,0,7864,7874,43,7864,7874,7864,183.11627906976744,CFS,cfs_1
119,kworker/u265:0-loop0,0,7640,7640,1,7640,7640,7640,7640.0,CFS,cfs_1
82,idle_inject/11,0,609,609,1,609,609,609,609.0,FIFO,fifo_1
97,kworker/13:0-mm_percpu_wq,0,5776,5776,1,5776,5776,5776,5776.0,CFS,cfs_1
90,ksoftirqd/12,0,8517,8518,5,8517,8518,8517,1703.6,CFS,cfs_1
89,migration/12,0,610,914,305,610,914,610,2.99672131147541,FIFO,fifo_1
88,idle_inject/12,0,610,610,1,610,610,610,610.0,FIFO,fifo_1
87,cpuhp/12,0,7853,7853,2,7853,7853,7853,3926.5,CFS,cfs_1
86,kworker/11:0H-kblockd,0,7709,7709,1,7709,7709,7709,7709.0,CFS,cfs_1
85,kworker/11:0-events,0,7822,7822,1,7822,7822,7822,7822.0,CFS,cfs_1
84,ksoftirqd/11,0,8078,8078,3,8078,8078,8078,2692.6666666666665,CFS,cfs_1
83,migration/11,0,611,612,2,611,612,611,306.0,FIFO,fifo_1
118,kworker/u264:0-writeback,0,8445,8447,9,8445,8447,8445,938.5555555555555,CFS,cfs_1
81,cpuhp/11,0,7701,7702,2,7701,7702,7701,3851.0,CFS,cfs_1
80,kworker/10:0H-kblockd,0,7759,7759,1,7759,7759,7759,7759.0,CFS,cfs_1
79,kworker/10:0-rcu_par_gp,0,7750,7756,24,7750,7756,7750,323.1666666666667,CFS,cfs_1
78,ksoftirqd/10,0,7919,7920,4,7919,7920,7919,1980.0,CFS,cfs_1
93,cpuhp/13,0,7699,7699,2,7699,7699,7699,3849.5,CFS,cfs_1
95,migration/13,0,611,612,2,611,612,611,306.0,FIFO,fifo_1
112,kworker/u258:0-flush-8:0,0,8442,8442,2,8442,8442,8442,4221.0,CFS,cfs_1
144,irq/9-acpi,0,612,612,1,612,612,612,612.0,FIFO,fifo_1
400,scsi_eh_20,0,7638,7638,2,7638,7638,7638,3819.0,CFS,cfs_1
132,khungtaskd,0,8154,8154,1,8154,8154,8154,8154.0,CFS,cfs_1
130,kauditd,0,7705,7705,1,7705,7705,7705,7705.0,CFS,cfs_1
129,kworker/u257:1-events_unbound,0,3348,3352,18,3348,3352,3348,186.22222222222223,CFS,cfs_1
128,kworker/R-inet_,0,1318,1318,1,1318,1318,1318,1318.0,CFS,cfs_1
127,kdevtmpfs,0,8033,8033,1,8033,8033,8033,8033.0,CFS,cfs_1
126,kworker/u272:0-events_freezable_power_,0,4910,4910,1,4910,4910,4910,4910.0,CFS,cfs_1
125,kworker/u271:0-events_unbound,0,7640,7640,1,7640,7640,7640,7640.0,CFS,cfs_1
124,kworker/u270:0-events_unbound,0,5766,5766,1,5766,5766,5766,5766.0,CFS,cfs_1
123,kworker/u269:0-writeback,0,8320,8323,13,8320,8323,8320,640.2307692307693,CFS,cfs_1
150,kworker/R-devfr,0,1317,1317,1,1317,1317,1317,1317.0,CFS,cfs_1
16,ksoftirqd/0,0,8503,8503,1,8503,8503,8503,8503.0,CFS,cfs_1
18,migration/0,0,613,616,4,613,616,613,154.0,FIFO,fifo_1
35,migration/3,0,613,914,302,613,914,613,3.0264900662251657,FIFO,fifo_1
19,idle_inject/0,0,613,613,1,613,613,613,613.0,FIFO,fifo_1
34,idle_inject/3,0,614,614,1,614,614,614,614.0,FIFO,fifo_1
33,cpuhp/3,0,7693,7694,3,7693,7694,7693,2564.6666666666665,CFS,cfs_1
32,kworker/2:0H-kblockd,0,7827,7829,9,7827,7829,7827,869.8888888888889,CFS,cfs_1
31,kworker/2:0-events,0,7717,7722,23,7717,7722,7717,335.7391304347826,CFS,cfs_1
147,kworker/R-md,0,1317,1317,1,1317,1317,1317,1317.0,CFS,cfs_1
117,kworker/u263:0-writeback,0,8034,8048,57,8034,8048,8034,141.19298245614036,CFS,cfs_1
116,kworker/u262:0-flush-8:0,0,8094,8098,16,8094,8098,8094,506.125,CFS,cfs_1
131,kworker/0:2-mm_percpu_wq,0,8506,8510,15,8506,8510,8506,567.3333333333334,CFS,cfs_1
133,oom_reaper,0,1315,1315,1,1315,1315,1315,1315.0,CFS,cfs_1
114,kworker/u260:0-flush-8:0,0,7811,7812,2,7811,7812,7811,3906.0,CFS,cfs_1
134,kworker/u265:1-writeback,0,7830,7838,36,7830,7838,7830,217.72222222222223,CFS,cfs_1
149,kworker/R-edac-,0,966,966,1,966,966,966,966.0,CFS,cfs_1
148,kworker/R-md_bi,0,1316,1316,1,1316,1316,1316,1316.0,CFS,cfs_1
283,kworker/13:1H-kblockd,0,7703,7703,4,7703,7703,7703,1925.75,CFS,cfs_1
146,kworker/R-ata_s,0,1317,1317,1,1317,1317,1317,1317.0,CFS,cfs_1
145,kworker/R-tpm_d,0,1316,1316,1,1316,1316,1316,1316.0,CFS,cfs_1
1276,kworker/9:4,0,7715,7715,1,7715,7715,7715,7715.0,CFS,cfs_1
22,idle_inject/1,0,615,615,1,615,615,615,615.0,FIFO,fifo_1
21,cpuhp/1,0,7712,7712,1,7712,7712,7712,7712.0,CFS,cfs_1
20,cpuhp/0,0,7725,7725,1,7725,7725,7725,7725.0,CFS,cfs_1
73,kworker/9:0-rcu_par_gp,0,7714,7714,1,7714,7714,7714,7714.0,CFS,cfs_1
75,cpuhp/10,0,7695,7695,2,7695,7695,7695,3847.5,CFS,cfs_1
164,irq/27-pciehp,0,616,616,1,616,616,616,616.0,FIFO,fifo_1
210,kworker/R-mld,0,1758,1758,1,1758,1758,1758,1758.0,CFS,cfs_1
209,kworker/7:1-mm_percpu_wq,0,8062,8067,18,8062,8067,8062,448.1666666666667,CFS,cfs_1
231,kworker/u277:0-ttm,0,7712,7712,1,7712,7712,7712,7712.0,CFS,cfs_1
172,irq/34-pciehp,0,617,617,1,617,617,617,617.0,FIFO,fifo_1
189,irq/48-pciehp,0,617,617,1,617,617,617,617.0,FIFO,fifo_1
169,irq/31-pciehp,0,618,621,4,618,621,618,155.25,FIFO,fifo_1
167,irq/29-pciehp,0,618,625,8,618,625,618,78.125,FIFO,fifo_1
166,kworker/6:1-events,0,8541,8543,10,8541,8543,8541,854.3,CFS,cfs_1
165,irq/28-pciehp,0,622,629,8,622,629,622,78.625,FIFO,fifo_1
211,kworker/u258:2-events_unbound,0,8312,8314,12,8312,8314,8312,692.8333333333334,CFS,cfs_1
163,irq/26-pciehp,0,626,626,1,626,626,626,626.0,FIFO,fifo_1
162,irq/25-pciehp,0,627,627,1,627,627,627,627.0,FIFO,fifo_1
193,irq/52-pciehp,0,628,628,1,628,628,628,628.0,FIFO,fifo_1
192,irq/51-pciehp,0,629,629,1,629,629,629,629.0,FIFO,fifo_1
206,kworker/u262:3-flush-8:0,0,7933,7934,6,7933,7934,7933,1322.3333333333333,CFS,cfs_1
191,irq/50-pciehp,0,630,630,1,630,630,630,630.0,FIFO,fifo_1
215,kworker/3:1-rcu_par_gp,0,7898,7898,2,7898,7898,7898,3949.0,CFS,cfs_1
207,kworker/u262:4,0,7920,7921,7,7920,7921,7920,1131.5714285714287,CFS,cfs_1
170,irq/32-pciehp,0,630,630,1,630,630,630,630.0,FIFO,fifo_1
160,kworker/R-kthro,0,1290,1290,1,1290,1290,1290,1290.0,CFS,cfs_1
159,ecryptfs-kthread,0,1435,1437,6,1435,1437,1435,239.5,CFS,cfs_1
158,kswapd0,0,1463,1464,7,1463,1464,1463,209.14285714285714,CFS,cfs_1
157,kworker/1:1H-kblockd,0,7713,7714,4,7713,7714,7713,1928.5,CFS,cfs_1
156,kworker/u258:1-events_freezable_power_,0,8201,8311,441,8201,8311,8201,18.84580498866213,CFS,cfs_1
155,kworker/1:1-cgroup_destroy,0,7956,7979,91,7956,7979,7956,87.68131868131869,CFS,cfs_1
154,watchdogd,0,631,631,1,631,631,631,631.0,FIFO,fifo_1
232,kworker/u278:0-ttm,0,7772,7772,1,7772,7772,7772,7772.0,CFS,cfs_1
168,irq/30-pciehp,0,631,634,4,631,634,631,158.5,FIFO,fifo_1
208,kworker/5:2-mm_percpu_wq,0,8098,8105,28,8098,8105,8098,289.4642857142857,CFS,cfs_1
188,kworker/12:1-cgwb_release,0,8324,8339,63,8324,8339,8324,132.36507936507937,CFS,cfs_1
171,irq/33-pciehp,0,632,633,2,632,633,632,316.5,FIFO,fifo_1
187,kworker/9:1-rcu_par_gp,0,7940,7943,16,7940,7943,7940,496.4375,CFS,cfs_1
186,kworker/4:1-mm_percpu_wq,0,7902,7907,24,7902,7907,7902,329.4583333333333,CFS,cfs_1
185,irq/47-pciehp,0,634,634,1,634,634,634,634.0,FIFO,fifo_1
216,kworker/10:1-mm_percpu_wq,0,7749,7750,7,7749,7750,7749,1107.142857142857,CFS,cfs_1
214,kworker/5:3,0,3049,3050,5,3049,3050,3049,610.0,CFS,cfs_1
212,kworker/R-ipv6_,0,1758,1758,1,1758,1758,1758,1758.0,CFS,cfs_1
931,kworker/12:3-mm_percpu_wq,0,8518,8519,5,8518,8519,8518,1703.8,CFS,cfs_1
195,irq/54-pciehp,0,635,635,1,635,635,635,635.0,FIFO,fifo_1
194,irq/53-pciehp,0,635,635,1,635,635,635,635.0,FIFO,fifo_1
728,irq/59-vmw_vmci,0,636,639,4,636,639,636,159.75,FIFO,fifo_1
727,irq/58-vmw_vmci,0,636,636,1,636,636,636,636.0,FIFO,fifo_1
981,accounts-daemon,0,1523,1561,77,1523,1561,1523,20.272727272727273,CFS,cfs_1
945,kworker/15:2H-kblockd,0,7702,7702,3,7702,7702,7702,2567.3333333333335,CFS,cfs_1
938,vmtoolsd,0,4415,4654,652,4415,4654,4415,7.138036809815951,CFS,cfs_1
936,VGAuthService,0,2987,3000,55,2987,3000,2987,54.54545454545455,CFS,cfs_1
933,systemd-timesyncd,0,942,981,61,942,981,942,16.081967213114755,CFS,cfs_1
197,kworker/R-acpi_,0,1504,1504,1,1504,1504,1504,1504.0,CFS,cfs_1
796,kworker/u271:4,0,7694,7694,1,7694,7694,7694,7694.0,CFS,cfs_1
930,systemd-oomd,0,2618,2653,142,2618,2653,2618,18.683098591549296,CFS,cfs_1
929,kworker/4:2H-kblockd,0,7793,7794,4,7793,7794,7793,1948.5,CFS,cfs_1
928,kworker/1:2H-kblockd,0,7944,7944,3,7944,7944,7944,2648.0,CFS,cfs_1
866,kworker/9:3-cgroup_bpf_destroy,0,7714,7714,1,7714,7714,7714,7714.0,CFS,cfs_1
839,kworker/R-crypt,0,7705,7705,1,7705,7705,7705,7705.0,CFS,cfs_1
811,kworker/7:2-rcu_par_gp,0,7741,7741,3,7741,7741,7741,2580.3333333333335,CFS,cfs_1
1,systemd,0,2696,2978,1120,2696,2978,2696,2.6589285714285715,CFS,cfs_1
199,kworker/u261:2-flush-8:0,0,7715,7715,2,7715,7715,7715,3857.5,CFS,cfs_1
190,irq/49-pciehp,0,637,639,3,637,639,637,213.0,FIFO,fifo_1
230,kworker/u276:0-ttm,0,7809,7809,2,7809,7809,7809,3904.5,CFS,cfs_1
229,kworker/u275:0-ttm,0,8114,8115,4,8114,8115,8114,2028.75,CFS,cfs_1
228,kworker/u274:0-ttm,0,7723,7723,2,7723,7723,7723,3861.5,CFS,cfs_1
227,kworker/u273:0,0,3050,3050,1,3050,3050,3050,3050.0,CFS,cfs_1
225,kworker/R-kstrp,0,1711,1711,1,1711,1711,1711,1711.0,CFS,cfs_1
219,kworker/14:1-rcu_par_gp,0,7783,7793,42,7783,7793,7783,185.54761904761904,CFS,cfs_1
218,kworker/13:1-cgroup_destroy,0,7841,7843,11,7841,7843,7841,713.0,CFS,cfs_1
217,kworker/11:1-mm_percpu_wq,0,8079,8092,53,8079,8092,8079,152.67924528301887,CFS,cfs_1
161,irq/24-pciehp,0,640,640,1,640,640,640,640.0,FIFO,fifo_1
205,kworker/u262:2-flush-8:0,0,7928,7930,12,7928,7930,7928,660.8333333333334,CFS,cfs_1
204,kworker/u262:1-flush-8:0,0,7922,7927,24,7922,7927,7922,330.2916666666667,CFS,cfs_1
203,kworker/R-scsi_,0,3347,3347,1,3347,3347,3347,3347.0,CFS,cfs_1
202,scsi_eh_1,0,2692,2696,18,2692,2696,2692,149.77777777777777,CFS,cfs_1
201,kworker/R-scsi_,0,1343,1343,2,1343,1343,1343,671.5,CFS,cfs_1
200,scsi_eh_0,0,1784,1785,3,1784,1785,1784,595.0,CFS,cfs_1
196,irq/55-pciehp,0,640,640,1,640,640,640,640.0,FIFO,fifo_1
198,kworker/u261:1-flush-8:0,0,7818,7822,17,7818,7822,7818,460.11764705882354,CFS,cfs_1
383,kworker/R-scsi_,0,4896,4896,1,4896,4896,4896,4896.0,CFS,cfs_1
258,kworker/R-charg,0,1844,1844,1,1844,1844,1844,1844.0,CFS,cfs_1
254,kworker/u270:1-events_unbound,0,5774,5775,2,5774,5775,5774,2887.5,CFS,cfs_1
247,kworker/u259:1-writeback,0,7954,7954,1,7954,7954,7954,7954.0,CFS,cfs_1
243,kworker/u289:0-ttm,0,7779,7779,1,7779,7779,7779,7779.0,CFS,cfs_1
242,kworker/u288:0-ttm,0,7847,7847,1,7847,7847,7847,7847.0,CFS,cfs_1
241,kworker/u287:0-ttm,0,7901,7901,1,7901,7901,7901,7901.0,CFS,cfs_1
240,kworker/u286:0-ttm,0,8455,8455,1,8455,8455,8455,8455.0,CFS,cfs_1
382,scsi_eh_12,0,5779,5780,3,5779,5780,5779,1926.6666666666667,CFS,cfs_1
363,kworker/R-scsi_,0,5765,5765,1,5765,5765,5765,5765.0,CFS,cfs_1
259,kworker/1:2-cgroup_bpf_destroy,0,7762,7768,28,7762,7768,7762,277.42857142857144,CFS,cfs_1
152,kworker/5:1-rcu_par_gp,0,8027,8032,19,8027,8032,8027,422.7368421052632,CFS,cfs_1
397,kworker/R-scsi_,0,4691,4691,2,4691,4691,4691,2345.5,CFS,cfs_1
396,scsi_eh_18,0,5776,5778,8,5776,5778,5776,722.25,CFS,cfs_1
395,kworker/R-scsi_,0,4910,4910,1,4910,4910,4910,4910.0,CFS,cfs_1
394,scsi_eh_17,0,4902,4904,8,4902,4904,4902,613.0,CFS,cfs_1
393,kworker/R-scsi_,0,4896,4896,1,4896,4896,4896,4896.0,CFS,cfs_1
392,scsi_eh_16,0,5778,5779,4,5778,5779,5778,1444.75,CFS,cfs_1
391,kworker/R-mpt/0,0,4409,4409,1,4409,4409,4409,4409.0,CFS,cfs_1
335,kworker/11:1H-kblockd,0,7809,7811,8,7809,7811,7809,976.375,CFS,cfs_1
297,kworker/10:1H-kblockd,0,7912,7919,27,7912,7919,7912,293.2962962962963,CFS,cfs_1
361,kworker/u268:1-writeback,0,7887,7892,18,7887,7892,7887,438.44444444444446,CFS,cfs_1
325,kworker/6:1H-kblockd,0,4905,4905,2,4905,4905,4905,2452.5,CFS,cfs_1
359,kworker/u272:1-flush-8:0,0,7802,7803,4,7802,7803,7802,1950.75,CFS,cfs_1
358,kworker/u267:1-flush-8:0,0,7716,7716,1,7716,7716,7716,7716.0,CFS,cfs_1
357,kworker/12:2-events,0,7911,7912,4,7911,7912,7911,1978.0,CFS,cfs_1
356,kworker/u256:1-floppy,0,4654,4655,2,4654,4655,4654,2327.5,CFS,cfs_1
347,kworker/u266:1-events_unbound,0,8159,8159,1,8159,8159,8159,8159.0,CFS,cfs_1
338,kworker/8:1H-kblockd,0,7696,7698,9,7696,7698,7696,855.3333333333334,CFS,cfs_1
390,kworker/R-scsi_,0,5762,5764,9,5762,5764,5762,640.4444444444445,CFS,cfs_1
385,kworker/R-scsi_,0,4909,4909,1,4909,4909,4909,4909.0,CFS,cfs_1
384,scsi_eh_13,0,5764,5765,4,5764,5765,5764,1441.25,CFS,cfs_1
364,scsi_eh_3,0,7705,7706,3,7705,7706,7705,2568.6666666666665,CFS,cfs_1
362,scsi_eh_2,0,7760,7761,7,7760,7761,7760,1108.7142857142858,CFS,cfs_1
234,kworker/u280:0-ttm,0,7769,7771,7,7769,7771,7769,1110.142857142857,CFS,cfs_1
284,kworker/12:1H-kblockd,0,7932,7932,3,7932,7932,7932,2644.0,CFS,cfs_1
279,kworker/9:1H-kblockd,0,7712,7713,4,7712,7713,7712,1928.25,CFS,cfs_1
277,kworker/u257:2-events_power_efficient,0,8443,8445,10,8443,8445,8443,844.5,CFS,cfs_1
177,irq/39-pciehp,0,641,641,1,641,641,641,641.0,FIFO,fifo_1
365,kworker/R-scsi_,0,4908,4908,1,4908,4908,4908,4908.0,CFS,cfs_1
380,scsi_eh_11,0,5931,5932,8,5931,5932,5931,741.5,CFS,cfs_1
184,irq/46-pciehp,0,641,646,6,641,646,641,107.66666666666667,FIFO,fifo_1
183,irq/45-pciehp,0,642,648,7,642,648,642,92.57142857142857,FIFO,fifo_1
182,irq/44-pciehp,0,647,651,5,647,651,647,130.2,FIFO,fifo_1
181,irq/43-pciehp,0,649,649,1,649,649,649,649.0,FIFO,fifo_1
180,irq/42-pciehp,0,650,650,1,650,650,650,650.0,FIFO,fifo_1
179,irq/41-pciehp,0,651,651,1,651,651,651,651.0,FIFO,fifo_1
178,irq/40-pciehp,0,652,652,1,652,652,652,652.0,FIFO,fifo_1
366,scsi_eh_4,0,4897,4897,2,4897,4897,4897,2448.5,CFS,cfs_1
176,irq/38-pciehp,0,652,652,1,652,652,652,652.0,FIFO,fifo_1
175,irq/37-pciehp,0,653,653,1,653,653,653,653.0,FIFO,fifo_1
174,irq/36-pciehp,0,653,653,1,653,653,653,653.0,FIFO,fifo_1
173,irq/35-pciehp,0,654,654,1,654,654,654,654.0,FIFO,fifo_1
153,kworker/15:1-rcu_gp,0,7795,7802,25,7795,7802,7795,312.08,CFS,cfs_1
360,kworker/u264:1-flush-8:0,0,7948,7953,22,7948,7953,7948,361.5,CFS,cfs_1
233,kworker/u279:0,0,1465,1465,1,1465,1465,1465,1465.0,CFS,cfs_1
381,kworker/R-scsi_,0,6076,6076,1,6076,6076,6076,6076.0,CFS,cfs_1
375,kworker/R-scsi_,0,4908,4909,4,4908,4909,4908,1227.25,CFS,cfs_1
389,kworker/R-mpt_p,0,6077,6077,1,6077,6077,6077,6077.0,CFS,cfs_1
388,scsi_eh_15,0,4914,4914,2,4914,4914,4914,2457.0,CFS,cfs_1
387,kworker/R-scsi_,0,4690,4691,2,4690,4691,4690,2345.5,CFS,cfs_1
386,scsi_eh_14,0,4911,4913,6,4911,4913,4911,818.8333333333334,CFS,cfs_1
379,kworker/R-scsi_,0,5765,5765,1,5765,5765,5765,5765.0,CFS,cfs_1
378,scsi_eh_10,0,4410,4410,1,4410,4410,4410,4410.0,CFS,cfs_1
377,kworker/R-scsi_,0,4690,4690,2,4690,4690,4690,2345.0,CFS,cfs_1
376,scsi_eh_9,0,4913,4914,4,4913,4914,4913,1228.5,CFS,cfs_1
23,migration/1,0,654,954,301,654,954,654,3.169435215946844,FIFO,fifo_1
374,scsi_eh_8,0,4897,4897,1,4897,4897,4897,4897.0,CFS,cfs_1
