pid,name,arrival,first_start,completion,execution_time,waiting,turnaround,response,stretch,scheduler,subqueue
49,kworker/5:0-events,0,310,310,1,310,310,310,310.0,FIFO,fifo_1
48,ksoftirqd/5,0,8129,8129,2,8129,8129,8129,4064.5,CFS,cfs_1
47,migration/5,0,311,614,304,311,614,311,2.0197368421052633,FIFO,fifo_1
46,idle_inject/5,0,311,311,1,311,311,311,311.0,FIFO,fifo_1
45,cpuhp/5,0,312,312,1,312,312,312,312.0,FIFO,fifo_1
44,kworker/4:0H-kblockd,0,7758,7758,3,7758,7758,7758,2586.0,CFS,cfs_1
43,kworker/4:0-mm_percpu_wq,0,313,313,1,313,313,313,313.0,FIFO,fifo_1
42,ksoftirqd/4,0,7944,7945,2,7944,7945,7944,3972.5,CFS,cfs_1
41,migration/4,0,314,616,303,314,616,314,2.033003300330033,FIFO,fifo_1
30,ksoftirqd/2,0,8046,8046,2,8046,8046,8046,4023.0,CFS,cfs_1
39,cpuhp/4,0,610,610,1,610,610,610,610.0,FIFO,fifo_1
54,ksoftirqd/6,0,8554,8554,2,8554,8554,8554,4277.0,CFS,cfs_1
56,kworker/6:0H-kblockd,0,8572,8575,10,8572,8575,8572,857.5,CFS,cfs_1
37,kworker/3:0-events,0,611,611,1,611,611,611,611.0,FIFO,fifo_1
57,cpuhp/7,0,612,614,3,612,614,612,204.66666666666666,FIFO,fifo_1
72,ksoftirqd/9,0,8150,8151,2,8150,8151,8150,4075.5,CFS,cfs_1
334,kworker/15:1H-kblockd,0,7757,7757,1,7757,7757,7757,7757.0,CFS,cfs_1
333,kworker/4:1H-kblockd,0,7935,7941,23,7935,7941,7935,345.2608695652174,CFS,cfs_1
113,kworker/u259:0-flush-8:0,0,7761,7761,2,7761,7761,7761,3880.5,CFS,cfs_1
142,kworker/R-kbloc,0,7757,7757,1,7757,7757,7757,7757.0,CFS,cfs_1
141,kworker/R-kinte,0,1395,1395,1,1395,1395,1395,1395.0,CFS,cfs_1
140,khugepaged,0,1001,1001,1,1001,1001,1001,1001.0,CFS,cfs_1
139,kworker/8:2-mm_percpu_wq,0,7823,7824,4,7823,7824,7823,1956.0,CFS,cfs_1
138,kworker/8:1-events,0,612,612,1,612,612,612,612.0,FIFO,fifo_1
137,ksmd,0,613,613,1,613,613,613,613.0,FIFO,fifo_1
136,kcompactd0,0,8060,8060,2,8060,8060,8060,4030.0,CFS,cfs_1
135,kworker/R-write,0,1395,1395,1,1395,1395,1395,1395.0,CFS,cfs_1
115,kworker/u261:0-flush-8:0,0,7763,7763,1,7763,7763,7763,7763.0,CFS,cfs_1
143,kworker/R-blkcg,0,1393,1393,1,1393,1393,1393,1393.0,CFS,cfs_1
76,idle_inject/10,0,614,614,1,614,614,614,614.0,FIFO,fifo_1
94,idle_inject/13,0,615,615,1,615,615,615,615.0,FIFO,fifo_1
92,kworker/12:0H-events_highpri,0,7974,7974,1,7974,7974,7974,7974.0,CFS,cfs_1
91,kworker/12:0-events,0,615,615,1,615,615,615,615.0,FIFO,fifo_1
122,kworker/u268:0-flush-8:0,0,615,616,2,615,616,615,308.0,FIFO,fifo_1
121,kworker/u267:0-flush-8:0,0,7767,7767,3,7767,7767,7767,2589.0,CFS,cfs_1
120,kworker/u266:0-events_power_efficient,0,7907,7918,43,7907,7918,7907,184.13953488372093,CFS,cfs_1
119,kworker/u265:0-loop0,0,616,616,1,616,616,616,616.0,FIFO,fifo_1
82,idle_inject/11,0,616,616,1,616,616,616,616.0,FIFO,fifo_1
97,kworker/13:0-mm_percpu_wq,0,617,617,1,617,617,617,617.0,FIFO,fifo_1
90,ksoftirqd/12,0,8551,8552,5,8551,8552,8551,1710.4,CFS,cfs_1
89,migration/12,0,617,921,305,617,921,617,3.019672131147541,FIFO,fifo_1
88,idle_inject/12,0,617,617,1,617,617,617,617.0,FIFO,fifo_1
87,cpuhp/12,0,617,618,2,617,618,617,309.0,FIFO,fifo_1
86,kworker/11:0H-kblockd,0,7761,7761,1,7761,7761,7761,7761.0,CFS,cfs_1
85,kworker/11:0-events,0,618,618,1,618,618,618,618.0,FIFO,fifo_1
84,ksoftirqd/11,0,8113,8114,3,8113,8114,8113,2704.6666666666665,CFS,cfs_1
83,migration/11,0,618,619,2,618,619,618,309.5,FIFO,fifo_1
118,kworker/u264:0-writeback,0,8480,8482,9,8480,8482,8480,942.4444444444445,CFS,cfs_1
81,cpuhp/11,0,619,620,2,619,620,619,310.0,FIFO,fifo_1
80,kworker/10:0H-kblockd,0,7806,7806,1,7806,7806,7806,7806.0,CFS,cfs_1
79,kworker/10:0-rcu_par_gp,0,7798,7804,24,7798,7804,7798,325.1666666666667,CFS,cfs_1
78,ksoftirqd/10,0,7962,7963,4,7962,7963,7962,1990.75,CFS,cfs_1
93,cpuhp/13,0,619,620,2,619,620,619,310.0,FIFO,fifo_1
95,migration/13,0,620,621,2,620,621,620,310.5,FIFO,fifo_1
112,kworker/u258:0-flush-8:0,0,621,622,2,621,622,621,311.0,FIFO,fifo_1
144,irq/9-acpi,0,621,621,1,621,621,621,621.0,FIFO,fifo_1
400,scsi_eh_20,0,622,623,2,622,623,622,311.5,FIFO,fifo_1
132,khungtaskd,0,622,622,1,622,622,622,622.0,FIFO,fifo_1
130,kauditd,0,7761,7761,1,7761,7761,7761,7761.0,CFS,cfs_1
129,kworker/u257:1-events_unbound,0,3418,3422,18,3418,3422,3418,190.11111111111111,CFS,cfs_1
128,kworker/R-inet_,0,1395,1395,1,1395,1395,1395,1395.0,CFS,cfs_1
127,kdevtmpfs,0,8070,8070,1,8070,8070,8070,8070.0,CFS,cfs_1
126,kworker/u272:0-events_freezable_power_,0,623,623,1,623,623,623,623.0,FIFO,fifo_1
125,kworker/u271:0-events_unbound,0,623,623,1,623,623,623,623.0,FIFO,fifo_1
124,kworker/u270:0-events_unbound,0,5848,5848,1,5848,5848,5848,5848.0,CFS,cfs_1
123,kworker/u269:0-writeback,0,8355,8358,13,8355,8358,8355,642.9230769230769,CFS,cfs_1
150,kworker/R-devfr,0,1394,1394,1,1394,1394,1394,1394.0,CFS,cfs_1
16,ksoftirqd/0,0,8537,8537,1,8537,8537,8537,8537.0,CFS,cfs_1
18,migration/0,0,624,627,4,624,627,624,156.75,FIFO,fifo_1
35,migration/3,0,624,925,302,624,925,624,3.062913907284768,FIFO,fifo_1
19,idle_inject/0,0,624,624,1,624,624,624,624.0,FIFO,fifo_1
34,idle_inject/3,0,625,625,1,625,625,625,625.0,FIFO,fifo_1
33,cpuhp/3,0,626,628,3,626,628,626,209.33333333333334,FIFO,fifo_1
32,kworker/2:0H-kblockd,0,7871,7873,9,7871,7873,7871,874.7777777777778,CFS,cfs_1
31,kworker/2:0-events,0,7767,7773,23,7767,7773,7767,337.95652173913044,CFS,cfs_1
147,kworker/R-md,0,1395,1395,1,1395,1395,1395,1395.0,CFS,cfs_1
117,kworker/u263:0-writeback,0,8070,8084,57,8070,8084,8070,141.82456140350877,CFS,cfs_1
116,kworker/u262:0-flush-8:0,0,8130,8133,16,8130,8133,8130,508.3125,CFS,cfs_1
131,kworker/0:2-mm_percpu_wq,0,8540,8544,15,8540,8544,8540,569.6,CFS,cfs_1
133,oom_reaper,0,628,628,1,628,628,628,628.0,FIFO,fifo_1
114,kworker/u260:0-flush-8:0,0,7856,7856,2,7856,7856,7856,3928.0,CFS,cfs_1
134,kworker/u265:1-writeback,0,7874,7882,36,7874,7882,7874,218.94444444444446,CFS,cfs_1
149,kworker/R-edac-,0,1027,1027,1,1027,1027,1027,1027.0,CFS,cfs_1
148,kworker/R-md_bi,0,1394,1394,1,1394,1394,1394,1394.0,CFS,cfs_1
283,kworker/13:1H-kblockd,0,7759,7760,4,7759,7760,7759,1940.0,CFS,cfs_1
146,kworker/R-ata_s,0,1394,1394,1,1394,1394,1394,1394.0,CFS,cfs_1
145,kworker/R-tpm_d,0,1394,1394,1,1394,1394,1394,1394.0,CFS,cfs_1
1276,kworker/9:4,0,629,629,1,629,629,629,629.0,FIFO,fifo_1
22,idle_inject/1,0,629,629,1,629,629,629,629.0,FIFO,fifo_1
21,cpuhp/1,0,630,630,1,630,630,630,630.0,FIFO,fifo_1
20,cpuhp/0,0,630,630,1,630,630,630,630.0,FIFO,fifo_1
73,kworker/9:0-rcu_par_gp,0,631,631,1,631,631,631,631.0,FIFO,fifo_1
75,cpuhp/10,0,631,632,2,631,632,631,316.0,FIFO,fifo_1
164,irq/27-pciehp,0,632,632,1,632,632,632,632.0,FIFO,fifo_1
210,kworker/R-mld,0,1823,1823,1,1823,1823,1823,1823.0,CFS,cfs_1
209,kworker/7:1-mm_percpu_wq,0,8098,8103,18,8098,8103,8098,450.1666666666667,CFS,cfs_1
231,kworker/u277:0-ttm,0,7764,7764,1,7764,7764,7764,7764.0,CFS,cfs_1
172,irq/34-pciehp,0,633,633,1,633,633,633,633.0,FIFO,fifo_1
189,irq/48-pciehp,0,633,633,1,633,633,633,633.0,FIFO,fifo_1
169,irq/31-pciehp,0,634,637,4,634,637,634,159.25,FIFO,fifo_1
167,irq/29-pciehp,0,634,641,8,634,641,634,80.125,FIFO,fifo_1
166,kworker/6:1-events,0,8575,8577,10,8575,8577,8575,857.7,CFS,cfs_1
165,irq/28-pciehp,0,638,645,8,638,645,638,80.625,FIFO,fifo_1
211,kworker/u258:2-events_unbound,0,8346,8349,12,8346,8349,8346,695.75,CFS,cfs_1
163,irq/26-pciehp,0,642,642,1,642,642,642,642.0,FIFO,fifo_1
162,irq/25-pciehp,0,643,643,1,643,643,643,643.0,FIFO,fifo_1
193,irq/52-pciehp,0,644,644,1,644,644,644,644.0,FIFO,fifo_1
192,irq/51-pciehp,0,645,645,1,645,645,645,645.0,FIFO,fifo_1
206,kworker/u262:3-flush-8:0,0,7975,7976,6,7975,7976,7975,1329.3333333333333,CFS,cfs_1
191,irq/50-pciehp,0,646,646,1,646,646,646,646.0,FIFO,fifo_1
215,kworker/3:1-rcu_par_gp,0,7941,7941,2,7941,7941,7941,3970.5,CFS,cfs_1
207,kworker/u262:4,0,646,652,7,646,652,646,93.14285714285714,FIFO,fifo_1
170,irq/32-pciehp,0,647,647,1,647,647,647,647.0,FIFO,fifo_1
160,kworker/R-kthro,0,1373,1373,1,1373,1373,1373,1373.0,CFS,cfs_1
159,ecryptfs-kthread,0,648,653,6,648,653,648,108.83333333333333,FIFO,fifo_1
158,kswapd0,0,653,659,7,653,659,653,94.14285714285714,FIFO,fifo_1
157,kworker/1:1H-kblockd,0,7765,7766,4,7765,7766,7765,1941.5,CFS,cfs_1
156,kworker/u258:1-events_freezable_power_,0,8236,8346,441,8236,8346,8236,18.92517006802721,CFS,cfs_1
155,kworker/1:1-cgroup_destroy,0,7997,8020,91,7997,8020,7997,88.13186813186813,CFS,cfs_1
154,watchdogd,0,654,654,1,654,654,654,654.0,FIFO,fifo_1
232,kworker/u278:0-ttm,0,7816,7816,1,7816,7816,7816,7816.0,CFS,cfs_1
168,irq/30-pciehp,0,655,658,4,655,658,655,164.5,FIFO,fifo_1
208,kworker/5:2-mm_percpu_wq,0,8134,8140,28,8134,8140,8134,290.7142857142857,CFS,cfs_1
188,kworker/12:1-cgwb_release,0,8358,8374,63,8358,8374,8358,132.9206349206349,CFS,cfs_1
171,irq/33-pciehp,0,659,660,2,659,660,659,330.0,FIFO,fifo_1
187,kworker/9:1-rcu_par_gp,0,7981,7985,16,7981,7985,7981,499.0625,CFS,cfs_1
186,kworker/4:1-mm_percpu_wq,0,7945,7951,24,7945,7951,7945,331.2916666666667,CFS,cfs_1
185,irq/47-pciehp,0,660,660,1,660,660,660,660.0,FIFO,fifo_1
216,kworker/10:1-mm_percpu_wq,0,7796,7798,7,7796,7798,7796,1114.0,CFS,cfs_1
214,kworker/5:3,0,661,665,5,661,665,661,133.0,FIFO,fifo_1
212,kworker/R-ipv6_,0,1823,1823,1,1823,1823,1823,1823.0,CFS,cfs_1
931,kworker/12:3-mm_percpu_wq,0,8552,8553,5,8552,8553,8552,1710.6,CFS,cfs_1
195,irq/54-pciehp,0,661,661,1,661,661,661,661.0,FIFO,fifo_1
194,irq/53-pciehp,0,662,662,1,662,662,662,662.0,FIFO,fifo_1
728,irq/59-vmw_vmci,0,663,666,4,663,666,663,166.5,FIFO,fifo_1
727,irq/58-vmw_vmci,0,666,666,1,666,666,666,666.0,FIFO,fifo_1
981,accounts-daemon,0,1591,1629,77,1591,1629,1591,21.155844155844157,CFS,cfs_1
945,kworker/15:2H-kblockd,0,7758,7759,3,7758,7759,7758,2586.3333333333335,CFS,cfs_1
938,vmtoolsd,0,4539,4750,652,4539,4750,4539,7.285276073619632,CFS,cfs_1
936,VGAuthService,0,3056,3069,55,3056,3069,3056,55.8,CFS,cfs_1
933,systemd-timesyncd,0,1002,1036,61,1002,1036,1002,16.983606557377048,CFS,cfs_1
197,kworker/R-acpi_,0,1570,1570,1,1570,1570,1570,1570.0,CFS,cfs_1
796,kworker/u271:4,0,667,667,1,667,667,667,667.0,FIFO,fifo_1
930,systemd-oomd,0,2683,2718,142,2683,2718,2683,19.140845070422536,CFS,cfs_1
929,kworker/4:2H-kblockd,0,7838,7839,4,7838,7839,7838,1959.75,CFS,cfs_1
928,kworker/1:2H-kblockd,0,7985,7986,3,7985,7986,7985,2662.0,CFS,cfs_1
866,kworker/9:3-cgroup_bpf_destroy,0,667,667,1,667,667,667,667.0,FIFO,fifo_1
839,kworker/R-crypt,0,7760,7760,1,7760,7760,7760,7760.0,CFS,cfs_1
811,kworker/7:2-rcu_par_gp,0,7791,7791,3,7791,7791,7791,2597.0,CFS,cfs_1
1,systemd,0,2761,3048,1120,2761,3048,2761,2.7214285714285715,CFS,cfs_1
199,kworker/u261:2-flush-8:0,0,7766,7766,2,7766,7766,7766,3883.0,CFS,cfs_1
190,irq/49-pciehp,0,668,670,3,668,670,668,223.33333333333334,FIFO,fifo_1
230,kworker/u276:0-ttm,0,7853,7853,2,7853,7853,7853,3926.5,CFS,cfs_1
229,kworker/u275:0-ttm,0,8149,8150,4,8149,8150,8149,2037.5,CFS,cfs_1
228,kworker/u274:0-ttm,0,7773,7773,2,7773,7773,7773,3886.5,CFS,cfs_1
227,kworker/u273:0,0,3118,3118,1,3118,3118,3118,3118.0,CFS,cfs_1
225,kworker/R-kstrp,0,1776,1776,1,1776,1776,1776,1776.0,CFS,cfs_1
219,kworker/14:1-rcu_par_gp,0,7827,7838,42,7827,7838,7827,186.61904761904762,CFS,cfs_1
218,kworker/13:1-cgroup_destroy,0,7885,7887,11,7885,7887,7885,717.0,CFS,cfs_1
217,kworker/11:1-mm_percpu_wq,0,8114,8127,53,8114,8127,8114,153.33962264150944,CFS,cfs_1
161,irq/24-pciehp,0,668,668,1,668,668,668,668.0,FIFO,fifo_1
205,kworker/u262:2-flush-8:0,0,7969,7972,12,7969,7972,7969,664.3333333333334,CFS,cfs_1
204,kworker/u262:1-flush-8:0,0,7963,7969,24,7963,7969,7963,332.0416666666667,CFS,cfs_1
203,kworker/R-scsi_,0,3418,3418,1,3418,3418,3418,3418.0,CFS,cfs_1
202,scsi_eh_1,0,2757,2761,18,2757,2761,2757,153.38888888888889,CFS,cfs_1
201,kworker/R-scsi_,0,1424,1424,2,1424,1424,1424,712.0,CFS,cfs_1
200,scsi_eh_0,0,1849,1850,3,1849,1850,1849,616.6666666666666,CFS,cfs_1
196,irq/55-pciehp,0,669,669,1,669,669,669,669.0,FIFO,fifo_1
198,kworker/u261:1-flush-8:0,0,7862,7866,17,7862,7866,7862,462.70588235294116,CFS,cfs_1
383,kworker/R-scsi_,0,4989,4989,1,4989,4989,4989,4989.0,CFS,cfs_1
258,kworker/R-charg,0,1909,1909,1,1909,1909,1909,1909.0,CFS,cfs_1
254,kworker/u270:1-events_unbound,0,5849,5849,2,5849,5849,5849,2924.5,CFS,cfs_1
247,kworker/u259:1-writeback,0,670,670,1,670,670,670,670.0,FIFO,fifo_1
243,kworker/u289:0-ttm,0,7824,7824,1,7824,7824,7824,7824.0,CFS,cfs_1
242,kworker/u288:0-ttm,0,7891,7891,1,7891,7891,7891,7891.0,CFS,cfs_1
241,kworker/u287:0-ttm,0,7944,7944,1,7944,7944,7944,7944.0,CFS,cfs_1
240,kworker/u286:0-ttm,0,8490,8490,1,8490,8490,8490,8490.0,CFS,cfs_1
382,scsi_eh_12,0,5851,5851,3,5851,5851,5851,1950.3333333333333,CFS,cfs_1
363,kworker/R-scsi_,0,5848,5848,1,5848,5848,5848,5848.0,CFS,cfs_1
259,kworker/1:2-cgroup_bpf_destroy,0,7807,7814,28,7807,7814,7807,279.07142857142856,CFS,cfs_1
152,kworker/5:1-rcu_par_gp,0,8063,8068,19,8063,8068,8063,424.63157894736844,CFS,cfs_1
397,kworker/R-scsi_,0,4786,4787,2,4786,4787,4786,2393.5,CFS,cfs_1
396,scsi_eh_18,0,671,678,8,671,678,671,84.75,FIFO,fifo_1
395,kworker/R-scsi_,0,4997,4997,1,4997,4997,4997,4997.0,CFS,cfs_1
394,scsi_eh_17,0,671,678,8,671,678,671,84.75,FIFO,fifo_1
393,kworker/R-scsi_,0,4989,4989,1,4989,4989,4989,4989.0,CFS,cfs_1
392,scsi_eh_16,0,5850,5850,4,5850,5850,5850,1462.5,CFS,cfs_1
391,kworker/R-mpt/0,0,4534,4534,1,4534,4534,4534,4534.0,CFS,cfs_1
335,kworker/11:1H-kblockd,0,7854,7855,8,7854,7855,7854,981.875,CFS,cfs_1
297,kworker/10:1H-kblockd,0,7955,7962,27,7955,7962,7955,294.8888888888889,CFS,cfs_1
361,kworker/u268:1-writeback,0,7931,7935,18,7931,7935,7931,440.8333333333333,CFS,cfs_1
325,kworker/6:1H-kblockd,0,4992,4992,2,4992,4992,4992,2496.0,CFS,cfs_1
359,kworker/u272:1-flush-8:0,0,7846,7847,4,7846,7847,7846,1961.75,CFS,cfs_1
358,kworker/u267:1-flush-8:0,0,679,679,1,679,679,679,679.0,FIFO,fifo_1
357,kworker/12:2-events,0,7954,7955,4,7954,7955,7954,1988.75,CFS,cfs_1
356,kworker/u256:1-floppy,0,679,680,2,679,680,679,340.0,FIFO,fifo_1
347,kworker/u266:1-events_unbound,0,680,680,1,680,680,680,680.0,FIFO,fifo_1
338,kworker/8:1H-kblockd,0,7755,7757,9,7755,7757,7755,861.8888888888889,CFS,cfs_1
390,kworker/R-scsi_,0,5846,5848,9,5846,5848,5846,649.7777777777778,CFS,cfs_1
385,kworker/R-scsi_,0,4996,4996,1,4996,4996,4996,4996.0,CFS,cfs_1
384,scsi_eh_13,0,681,684,4,681,684,681,171.0,FIFO,fifo_1
364,scsi_eh_3,0,681,683,3,681,683,681,227.66666666666666,FIFO,fifo_1
362,scsi_eh_2,0,684,690,7,684,690,684,98.57142857142857,FIFO,fifo_1
234,kworker/u280:0-ttm,0,7814,7815,7,7814,7815,7814,1116.4285714285713,CFS,cfs_1
284,kworker/12:1H-kblockd,0,7973,7974,3,7973,7974,7973,2658.0,CFS,cfs_1
279,kworker/9:1H-kblockd,0,7764,7765,4,7764,7765,7764,1941.25,CFS,cfs_1
277,kworker/u257:2-events_power_efficient,0,8477,8479,10,8477,8479,8477,847.9,CFS,cfs_1
177,irq/39-pciehp,0,685,685,1,685,685,685,685.0,FIFO,fifo_1
365,kworker/R-scsi_,0,4995,4995,1,4995,4995,4995,4995.0,CFS,cfs_1
380,scsi_eh_11,0,686,693,8,686,693,686,86.625,FIFO,fifo_1
184,irq/46-pciehp,0,691,696,6,691,696,691,116.0,FIFO,fifo_1
183,irq/45-pciehp,0,694,700,7,694,700,694,100.0,FIFO,fifo_1
182,irq/44-pciehp,0,697,701,5,697,701,697,140.2,FIFO,fifo_1
181,irq/43-pciehp,0,701,701,1,701,701,701,701.0,FIFO,fifo_1
180,irq/42-pciehp,0,702,702,1,702,702,702,702.0,FIFO,fifo_1
179,irq/41-pciehp,0,702,702,1,702,702,702,702.0,FIFO,fifo_1
178,irq/40-pciehp,0,703,703,1,703,703,703,703.0,FIFO,fifo_1
366,scsi_eh_4,0,703,704,2,703,704,703,352.0,FIFO,fifo_1
176,irq/38-pciehp,0,704,704,1,704,704,704,704.0,FIFO,fifo_1
175,irq/37-pciehp,0,705,705,1,705,705,705,705.0,FIFO,fifo_1
174,irq/36-pciehp,0,705,705,1,705,705,705,705.0,FIFO,fifo_1
173,irq/35-pciehp,0,706,706,1,706,706,706,706.0,FIFO,fifo_1
153,kworker/15:1-rcu_gp,0,7840,7846,25,7840,7846,7840,313.84,CFS,cfs_1
360,kworker/u264:1-flush-8:0,0,7990,7995,22,7990,7995,7990,363.40909090909093,CFS,cfs_1
233,kworker/u279:0,0,1536,1536,1,1536,1536,1536,1536.0,CFS,cfs_1
381,kworker/R-scsi_,0,6144,6144,1,6144,6144,6144,6144.0,CFS,cfs_1
375,kworker/R-scsi_,0,4995,4996,4,4995,4996,4995,1249.0,CFS,cfs_1
389,kworker/R-mpt_p,0,6144,6144,1,6144,6144,6144,6144.0,CFS,cfs_1
388,scsi_eh_15,0,706,707,2,706,707,706,353.5,FIFO,fifo_1
387,kworker/R-scsi_,0,4786,4786,2,4786,4786,4786,2393.0,CFS,cfs_1
386,scsi_eh_14,0,707,712,6,707,712,707,118.66666666666667,FIFO,fifo_1
379,kworker/R-scsi_,0,5848,5848,1,5848,5848,5848,5848.0,CFS,cfs_1
378,scsi_eh_10,0,4535,4535,1,4535,4535,4535,4535.0,CFS,cfs_1
377,kworker/R-scsi_,0,4785,4786,2,4785,4786,4785,2393.0,CFS,cfs_1
376,scsi_eh_9,0,4998,4998,4,4998,4998,4998,1249.5,CFS,cfs_1
23,migration/1,0,708,1008,301,708,1008,708,3.3488372093023258,FIFO,fifo_1
374,scsi_eh_8,0,713,713,1,713,713,713,713.0,FIFO,fifo_1
373,kworker/R-scsi_,0,4991,4991,1,4991,4991,4991,4991.0,CFS,cfs_1
372,scsi_eh_7,0,714,714,1,714,714,714,714.0,FIFO,fifo_1
371,kworker/R-scsi_,0,5845,5845,2,5845,5845,5845,2922.5,CFS,cfs_1
370,scsi_eh_6,0,715,716,2,715,716,715,358.0,FIFO,fifo_1
369,kworker/R-scsi_,0,4534,4534,1,4534,4534,4534,4534.0,CFS,cfs_1
368,scsi_eh_5,0,717,718,2,717,718,717,359.0,FIFO,fifo_1
367,kworker/R-scsi_,0,4997,4997,1,4997,4997,4997,4997.0,CFS,cfs_1
